iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,eval_succ,best_succ
117,2315,0.383,0.0,0.0,0.0,0.0016412102850154042,0.26558563113212585,0.2668660283088684,-1.929834246635437,-2.499999523162842,0.544853687286377,2.6703641897779596e-21,0.002641537459567189,0.05062328651547432,2.0839624404907227,64,,0.0
118,2335,0.382,0.0,20.0,0.0,0.0021920092403888702,0.27216866612434387,0.2738323211669922,-1.0078017711639404,-2.5,0.38347119092941284,1.0856837034225464,0.0039049412589520216,0.04608659818768501,2.6500396728515625,64,,0.0
119,2355,0.381,0.0,20.0,0.0,0.001870495849289,0.2612462639808655,0.2621661424636841,-1.926602840423584,-2.429995059967041,0.4764193892478943,0.005705909803509712,0.0028804736211895943,0.04253367707133293,3.0462491512298584,64,,0.0
120,2373,0.38,0.0,18.0,0.0,0.0019980529323220253,0.2941460609436035,0.28498804569244385,-2.0173773765563965,-2.49367094039917,0.4551343321800232,1.3744960951277107e-22,0.002693986753001809,0.04231828451156616,2.4153518676757812,64,,0.0
121,2373,0.379,0.0,0.0,0.0,0.0028131562285125256,0.23447494208812714,0.2379448115825653,-2.0966224670410156,-2.497708320617676,0.37522754073143005,2.374661156203478e-22,0.004408254288136959,0.05171685293316841,2.730376958847046,64,,0.0
122,2393,0.378,0.0,20.0,0.0,0.001386438263580203,0.2682642638683319,0.27451303601264954,-2.033679246902466,-2.499999761581421,0.44545483589172363,3.998009671661526e-22,0.0021600930485874414,0.041731495410203934,2.3398616313934326,64,,0.0
123,2433,0.377,0.0,20.0,0.0,0.0015134895220398903,0.23910778760910034,0.2377101182937622,-2.1029696464538574,-2.479020357131958,0.35320013761520386,3.551301957955322e-27,0.0025944968219846487,0.0457007959485054,2.017910957336426,64,,0.0
124,2453,0.376,0.0,20.0,0.0,0.0020634247921407223,0.25579455494880676,0.2611471712589264,-1.8054810762405396,-2.485776901245117,0.37451374530792236,0.28385746479034424,0.0033469737973064184,0.04384937509894371,2.5184643268585205,64,,0.0
125,2453,0.375,0.0,0.0,0.0,0.0020349028054624796,0.26249441504478455,0.26105913519859314,-1.4571973085403442,-2.4994471073150635,0.4318779408931732,0.5907301306724548,0.002710488857701421,0.03928359970450401,2.223904609680176,64,,0.0
126,2493,0.374,0.0,20.0,0.0,0.0035678641870617867,0.2368040680885315,0.23792743682861328,-1.9912705421447754,-2.495018720626831,0.48214268684387207,9.055561522972698e-24,0.005895244423300028,0.043210968375205994,1.9635449647903442,64,,0.0
127,2513,0.373,0.0,20.0,0.0,0.0019218417583033442,0.24028733372688293,0.24122154712677002,-1.9958246946334839,-2.489969253540039,0.4700043201446533,2.491603285188634e-23,0.002951623871922493,0.04828042536973953,2.7475228309631348,64,,0.0
128,2533,0.372,0.0,20.0,0.0,0.0028937056194990873,0.24712643027305603,0.24309906363487244,-2.009235382080078,-2.5,0.4725969433784485,6.1199758029564626e-24,0.0048497081734240055,0.03633531555533409,2.5085577964782715,64,,0.0
129,2553,0.371,0.0,20.0,0.0,0.002203218173235655,0.2321220338344574,0.23221468925476074,-2.0964787006378174,-2.49507212638855,0.38188275694847107,4.470348358154297e-08,0.0036857484374195337,0.03342154249548912,2.554154872894287,64,,0.0
130,2553,0.37,0.0,0.0,0.0,0.0016924740048125386,0.25444909930229187,0.25483664870262146,-2.022160530090332,-2.4883017539978027,0.437728613615036,1.926298934075653e-24,0.0030408494640141726,0.05682503432035446,2.4266672134399414,64,,0.0
131,2593,0.369,0.5,20.0,0.5,0.0031419163569808006,0.2704886198043823,0.26298463344573975,-2.134413719177246,-2.499209403991699,0.34541696310043335,8.10617319208458e-26,0.004717267118394375,0.03875754773616791,2.7106902599334717,64,,0.0
132,2613,0.368,0.0,20.0,0.0,0.002464236691594124,0.2698538303375244,0.27154943346977234,-2.0266530513763428,-2.4899230003356934,0.43537306785583496,2.8595157643181602e-25,0.0021050286013633013,0.055793583393096924,2.706916332244873,64,,0.0
133,2653,0.367,0.0,20.0,0.0,0.0019066728418692946,0.2411472499370575,0.23986977338790894,-2.093890905380249,-2.4842519760131836,0.3643833100795746,5.884703288829696e-26,0.003103729337453842,0.05195564776659012,2.7399814128875732,64,,0.0
134,2653,0.366,0.0,0.0,0.0,0.0014615976251661777,0.26433679461479187,0.26910579204559326,-2.0998709201812744,-2.5,0.3787868022918701,5.615403233918242e-22,0.0020432481542229652,0.04268443584442139,2.8065123558044434,64,,0.0
135,2653,0.365,0.0,0.0,0.0,0.0016892030835151672,0.22547763586044312,0.21627984941005707,-2.01233172416687,-2.47007417678833,0.43911609053611755,7.565954464915827e-26,0.0025123166851699352,0.03725297749042511,2.738452911376953,64,,0.0
136,2673,0.364,0.0,20.0,0.0,0.0019521528156474233,0.2328997552394867,0.23385602235794067,-2.0589535236358643,-2.467132568359375,0.38654154539108276,1.1345235822403021e-23,0.0027940981090068817,0.04327506572008133,2.908179521560669,64,,0.0
137,2711,0.363,0.5,19.0,0.5,0.002621253952383995,0.2602471113204956,0.26082053780555725,-2.00557017326355,-2.4802181720733643,0.44872772693634033,1.9287325106459197e-20,0.004397246986627579,0.051840364933013916,2.7059009075164795,64,,0.0
138,2731,0.362,0.0,20.0,0.0,0.002161335200071335,0.26320523023605347,0.26649346947669983,-2.082317352294922,-2.4955854415893555,0.3918379545211792,3.2782554626464844e-07,0.0035821825731545687,0.04285966232419014,2.529665946960449,64,,0.0
139,2751,0.361,0.0,20.0,0.0,0.003333160188049078,0.20948366820812225,0.20163971185684204,-2.0109264850616455,-2.4813451766967773,0.4507591724395752,5.1943924551564027e-20,0.004589254502207041,0.03931884840130806,2.788069486618042,64,,0.0
140,2771,0.36,0.0,20.0,0.0,0.0017558772815391421,0.2601751685142517,0.25796473026275635,-2.1802408695220947,-2.493061065673828,0.28980880975723267,1.079432894642768e-20,0.00215242151170969,0.04602300003170967,2.9141621589660645,64,,0.0
141,2811,0.359,0.0,20.0,0.0,0.0019529820419847965,0.23004284501075745,0.22896459698677063,-1.2394578456878662,-2.458604335784912,0.4734543561935425,0.7266678214073181,0.0024786239955574274,0.03804876655340195,3.1545588970184326,64,,0.0
142,2811,0.358,0.0,0.0,0.0,0.0021536326967179775,0.2592124044895172,0.2594902515411377,-2.1375937461853027,-2.5,0.3410087525844574,5.537297324717937e-31,0.003448372706770897,0.042795393615961075,2.3327949047088623,64,,0.0
143,2831,0.357,0.0,20.0,0.0,0.0026454839389771223,0.26884403824806213,0.2634032368659973,-2.1129682064056396,-2.4944891929626465,0.35851138830184937,7.011168396338743e-19,0.003487461246550083,0.046019189059734344,3.0474729537963867,64,,0.0
144,2851,0.356,0.0,20.0,0.0,0.002011577133089304,0.23822520673274994,0.23638677597045898,-1.5153454542160034,-2.4943037033081055,0.4198939800262451,0.5386216044425964,0.0031375635880976915,0.04088517650961876,2.5044894218444824,64,,0.0
145,2871,0.355,0.0,20.0,0.0,0.003183421678841114,0.22819283604621887,0.2244473248720169,-1.9586527347564697,-2.4900126457214355,0.5067905187606812,1.232513504978189e-27,0.004930521827191114,0.049138717353343964,2.3625824451446533,64,,0.0
146,2871,0.354,0.0,0.0,0.0,0.0012981968466192484,0.2688928246498108,0.2703995108604431,-2.0915615558624268,-2.5,0.3892979621887207,6.208867331883844e-23,0.0018611741252243519,0.03828103095293045,2.726412057876587,64,,0.0
147,2891,0.353,0.0,20.0,0.0,0.0015159182948991656,0.27383047342300415,0.2808249592781067,-2.086693048477173,-2.478255271911621,0.36942338943481445,3.1022845967468293e-14,0.002157405251637101,0.04427776858210564,2.7600550651550293,64,,0.0
148,2911,0.352,0.0,20.0,0.0,0.002106989035382867,0.26701223850250244,0.2604142725467682,-2.127011775970459,-2.5,0.3500860929489136,2.898120222826829e-22,0.002988700056448579,0.04580395296216011,3.1097052097320557,64,,0.0
149,2931,0.351,0.0,20.0,0.0,0.0016765682958066463,0.25941985845565796,0.2557715177536011,-2.157714366912842,-2.476654529571533,0.2953977882862091,0.005415314808487892,0.002687684027478099,0.03625430166721344,2.844562292098999,64,,0.0
150,2951,0.35,0.0,20.0,0.0,0.001096945023164153,0.2497214674949646,0.25108802318573,-2.0550384521484375,-2.488682508468628,0.41276752948760986,1.9634269212288372e-20,0.0016981930239126086,0.041752684861421585,3.393254041671753,64,0.0,0.0
151,2971,0.349,0.0,20.0,0.0,0.0019494574517011642,0.2202504575252533,0.22202342748641968,-2.0857162475585938,-2.484372615814209,0.37878257036209106,2.301130514887e-20,0.0031267304439097643,0.039747536182403564,3.1999521255493164,64,,0.0
152,2991,0.348,0.0,20.0,0.0,0.0023371223360300064,0.22154733538627625,0.21906284987926483,-2.0948944091796875,-2.4845335483551025,0.3647707402706146,9.651684579171265e-25,0.002832641825079918,0.04973675310611725,2.8364312648773193,64,,0.0
153,3031,0.347,0.0,20.0,0.0,0.0026970156468451023,0.269716739654541,0.2635232210159302,-1.838533639907837,-2.4803593158721924,0.42022618651390076,0.2008584886789322,0.0025302607100456953,0.04148218408226967,3.17567777633667,64,,0.0
154,3071,0.346,0.0,20.0,0.0,0.0041062054224312305,0.22884288430213928,0.2366018295288086,-2.165605068206787,-2.5,0.31484314799308777,1.1272874256539774e-19,0.004430291708558798,0.03910364583134651,3.25044846534729,64,,0.0
155,3071,0.345,0.0,0.0,0.0,0.0022538434714078903,0.265708863735199,0.268225759267807,-2.167834520339966,-2.487368106842041,0.2985193431377411,9.53585280819781e-21,0.003991448320448399,0.04202840104699135,3.388540506362915,64,,0.0
156,3087,0.344,0.0,16.0,0.0,0.0016986348200589418,0.2284925878047943,0.2316252589225769,-2.159299373626709,-2.4781858921051025,0.2964543104171753,6.677259826060478e-15,0.002526320982724428,0.044864676892757416,3.6554646492004395,64,,0.0
157,3107,0.343,0.0,20.0,0.0,0.00122737733181566,0.2572198510169983,0.26152217388153076,-1.5883678197860718,-2.465637683868408,0.3782632052898407,0.47751206159591675,0.00197193818166852,0.04298912733793259,3.216909885406494,64,,0.0
158,3127,0.342,0.0,20.0,0.0,0.0027601872570812702,0.22507357597351074,0.2210419774055481,-2.150127410888672,-2.476966619491577,0.3058890104293823,2.8059903289801014e-09,0.003287613159045577,0.041900813579559326,3.4683470726013184,64,,0.0
159,3127,0.341,0.0,0.0,0.0,0.0025016898289322853,0.2162829488515854,0.22032298147678375,-2.187727451324463,-2.4812493324279785,0.27123522758483887,5.011727685600572e-18,0.00376187008805573,0.04457328841090202,3.4309933185577393,64,,0.0
160,3167,0.34,0.0,20.0,0.0,0.002334452234208584,0.2366756796836853,0.23688533902168274,-2.177483081817627,-2.5,0.30122876167297363,1.638334038255024e-16,0.0032918271608650684,0.042576391249895096,2.8572726249694824,64,,0.0
161,3167,0.339,0.0,0.0,0.0,0.0018080760492011905,0.25192153453826904,0.25100067257881165,-2.1235275268554688,-2.4867026805877686,0.3418508470058441,2.1150358482831255e-14,0.002790821949020028,0.04264889284968376,3.5492329597473145,64,,0.0
162,3207,0.338,0.0,20.0,0.0,0.0024228726979345083,0.2560981810092926,0.25956347584724426,-2.1608211994171143,-2.4952330589294434,0.31404799222946167,3.6782594331697654e-17,0.0033393711782991886,0.04072752594947815,3.383516788482666,64,,0.0
163,3227,0.337,0.0,20.0,0.0,0.0019308781484141946,0.2521621882915497,0.2572883665561676,-2.2463302612304688,-2.5,0.2310960739850998,7.599592208862305e-07,0.002623575506731868,0.045146021991968155,3.776615619659424,64,,0.0
164,3227,0.336,0.0,0.0,0.0,0.00211331807076931,0.25614452362060547,0.2507769465446472,-2.2492966651916504,-2.4850730895996094,0.21960923075675964,7.272980241916575e-17,0.001827794243581593,0.03233419731259346,3.616349697113037,64,,0.0
165,3227,0.335,0.0,0.0,0.0,0.0009855696698650718,0.23276552557945251,0.2358081042766571,-1.6665657758712769,-2.4771242141723633,0.29937583208084106,0.49224603176116943,0.0015411988133564591,0.03787337616086006,3.842926502227783,64,,0.0
166,3247,0.334,0.0,20.0,0.0,0.001446272013708949,0.24489644169807434,0.2439282387495041,-2.171022415161133,-2.489417314529419,0.2973563075065613,5.379461249386739e-16,0.0023792965803295374,0.04207683354616165,3.6536943912506104,64,,0.0
167,3247,0.333,0.0,0.0,0.0,0.0008886363357305527,0.24394714832305908,0.24470144510269165,-2.1668028831481934,-2.4893314838409424,0.3016502261161804,2.134237788735849e-15,0.001455465448088944,0.04175679758191109,3.685521125793457,64,,0.0
168,3267,0.332,0.0,20.0,0.0,0.0023172420915216208,0.25995707511901855,0.2557205855846405,-2.1764204502105713,-2.493316173553467,0.2953779995441437,1.6495629158087577e-16,0.0022680447436869144,0.04303557425737381,3.9929544925689697,64,,0.0
169,3287,0.331,0.0,20.0,0.0,0.0025839870795607567,0.23759543895721436,0.23414640128612518,-2.202888011932373,-2.4757087230682373,0.25257110595703125,1.862645149230957e-06,0.002658592304214835,0.040495481342077255,4.0294342041015625,64,,0.0
170,3307,0.33,0.0,20.0,0.0,0.0016944670351222157,0.2578169107437134,0.2540614604949951,-2.226614236831665,-2.4933032989501953,0.2456040382385254,3.384833103907414e-14,0.0029315249994397163,0.042169827967882156,4.024685382843018,64,,0.0
171,3307,0.329,0.0,0.0,0.0,0.002045528031885624,0.24466505646705627,0.2523632347583771,-2.191336154937744,-2.4845433235168457,0.27623236179351807,3.5671993186270888e-16,0.003008455503731966,0.033949997276067734,3.927032947540283,64,,0.0
172,3327,0.328,0.0,20.0,0.0,0.0015049019129946828,0.2445254921913147,0.2511911690235138,-1.7160906791687012,-2.5,0.318362295627594,0.44769787788391113,0.0017156709218397737,0.03569848835468292,3.8125932216644287,64,,0.0
173,3347,0.327,0.0,20.0,0.0,0.0015301216626539826,0.22666355967521667,0.22292792797088623,-1.6814804077148438,-2.480846405029297,0.25635814666748047,0.5216202139854431,0.0023318331222981215,0.04277510195970535,4.735681533813477,64,,0.0
174,3367,0.326,0.0,20.0,0.0,0.0017416481859982014,0.24973617494106293,0.2541673481464386,-2.301926612854004,-2.5,0.17817609012126923,5.270730954552022e-14,0.0021537598222494125,0.03979427367448807,4.152955532073975,64,,0.0
175,3407,0.325,0.0,20.0,0.0,0.0034950305707752705,0.21674072742462158,0.22456097602844238,-2.2160935401916504,-2.4997432231903076,0.26164597272872925,4.969776506150896e-15,0.0038417065516114235,0.04400752857327461,3.9814910888671875,64,,0.0
176,3427,0.324,0.0,20.0,0.0,0.0016615712083876133,0.2167593538761139,0.22060978412628174,-2.232818603515625,-2.5,0.24950377643108368,4.686524172209383e-12,0.002396401483565569,0.03535499796271324,4.894883632659912,64,,0.0
177,3447,0.323,0.0,20.0,0.0,0.002083928557112813,0.26582014560699463,0.2675648629665375,-2.1714658737182617,-2.5,0.24681752920150757,0.06242119520902634,0.0021099569275975227,0.038591012358665466,3.2003066539764404,64,,0.0
178,3467,0.322,0.0,20.0,0.0,0.0026438699569553137,0.22370955348014832,0.22809579968452454,-2.1016030311584473,-2.4904799461364746,0.3667864203453064,4.721533595683763e-15,0.0028355217073112726,0.04418078064918518,4.165731906890869,64,,0.0
179,3507,0.321,0.0,20.0,0.0,0.0033724894747138023,0.29094621539115906,0.2933604419231415,0.09746487438678741,-2.500000238418579,2.5052573680877686,8.547161316559379e-17,0.004413768649101257,0.18441548943519592,0.3274497389793396,64,,0.0
180,3527,0.32,0.0,20.0,0.0,0.0019343399908393621,0.2584381699562073,0.25795459747314453,-1.1260305643081665,-2.498660087585449,1.3257472515106201,8.153192561593235e-19,0.0034799904096871614,0.09376458823680878,0.7926392555236816,64,,0.0
181,3527,0.319,0.0,0.0,0.0,0.0013596854405477643,0.26073113083839417,0.26116669178009033,-0.17612557113170624,-2.499999523162842,2.280637264251709,2.0039519056448514e-17,0.0018378698732703924,0.08647337555885315,0.7060450911521912,64,,0.0
182,3567,0.318,0.0,20.0,0.0,0.0014039541129022837,0.23615680634975433,0.2361234873533249,1.0116827487945557,0.022285252809524536,0.8112025260925293,0.1432170867919922,0.0021428153850138187,0.06995592266321182,2.743411064147949,64,,0.0
183,3587,0.317,0.0,20.0,0.0,0.0025103429798036814,0.21668046712875366,0.21393710374832153,-1.9543434381484985,-2.4484362602233887,0.24765485525131226,0.23001161217689514,0.0040940213948488235,0.03285256773233414,4.308614253997803,64,,0.0
184,3627,0.316,0.0,20.0,0.0,0.0028240513056516647,0.25053638219833374,0.2542635202407837,-1.586876630783081,-2.5,0.32306376099586487,0.5691214799880981,0.003639535279944539,0.04187602549791336,3.2719345092773438,64,,0.0
185,3627,0.315,0.0,0.0,0.0,0.002457119058817625,0.19703637063503265,0.2055130898952484,-2.153745412826538,-2.464992046356201,0.29465150833129883,2.467099661210601e-16,0.0029449770227074623,0.033190302550792694,4.18818998336792,64,,0.0
186,3627,0.314,0.0,0.0,0.0,0.0007791698444634676,0.25384727120399475,0.2504890561103821,-2.115717649459839,-2.4948182106018066,0.36223849654197693,2.071642824866087e-18,0.0011832999298349023,0.0337243527173996,3.716566801071167,64,,0.0
187,3647,0.313,0.0,20.0,0.0,0.0013367896899580956,0.2542133629322052,0.2546701431274414,-2.179424524307251,-2.489980697631836,0.29355356097221375,2.250640266602405e-13,0.0017104345606639981,0.03400494530797005,4.414943695068359,64,,0.0
188,3647,0.312,0.0,0.0,0.0,0.0011665943311527371,0.22395195066928864,0.23141717910766602,-1.4608790874481201,-2.440664291381836,0.26261693239212036,0.6947514414787292,0.0014981470303609967,0.04483376070857048,5.2596235275268555,64,,0.0
189,3647,0.311,0.0,0.0,0.0,0.0013379482552409172,0.23697207868099213,0.2355954796075821,-2.190282106399536,-2.489473581314087,0.2843649685382843,4.325814541099836e-14,0.0018579090246930718,0.029652871191501617,4.724352836608887,64,,0.0
190,3667,0.31,0.0,20.0,0.0,0.0011175721883773804,0.24876290559768677,0.2522456645965576,-2.1950933933258057,-2.4920544624328613,0.2818022072315216,9.999631678248022e-11,0.0017874472541734576,0.03031790256500244,4.713927745819092,64,,0.0
191,3687,0.309,0.0,20.0,0.0,0.0023967246524989605,0.2302779257297516,0.22039759159088135,-2.021801710128784,-2.39107608795166,0.3504054546356201,0.001558787189424038,0.0030335127376019955,0.03462021425366402,5.960753440856934,64,,0.0
192,3727,0.308,0.0,20.0,0.0,0.0031971356365829706,0.20085576176643372,0.1910044252872467,-1.8288878202438354,-2.4964051246643066,0.26174038648605347,0.38811126351356506,0.004797433968633413,0.035331208258867264,4.325719356536865,64,,0.0
193,3727,0.307,0.0,0.0,0.0,0.001824668375775218,0.2233601212501526,0.22121450304985046,-2.2263312339782715,-2.4849793910980225,0.24592754244804382,4.7289276850935244e-14,0.002135348506271839,0.025440940633416176,5.357748031616211,64,,0.0
194,3727,0.306,0.0,0.0,0.0,0.001096148043870926,0.2512216567993164,0.24961256980895996,-2.0143237113952637,-2.4467527866363525,0.40648365020751953,4.8446790572038555e-17,0.0014421221567317843,0.05189087241888046,4.756659984588623,64,,0.0
195,3747,0.305,0.0,20.0,0.0,0.001389839337207377,0.2608197033405304,0.25685757398605347,-2.142869234085083,-2.4743423461914062,0.31495702266693115,6.12349340206814e-15,0.002124265767633915,0.03303192928433418,4.342496395111084,64,,0.0
196,3767,0.304,0.0,20.0,0.0,0.002004259964451194,0.21218064427375793,0.21405351161956787,-2.1713650226593018,-2.4613146781921387,0.2712741494178772,4.397700465504778e-13,0.002529203426092863,0.037351321429014206,4.580076694488525,64,,0.0
197,3807,0.303,0.0,20.0,0.0,0.0036587752401828766,0.2221992164850235,0.2297215759754181,-2.158470630645752,-2.4567809104919434,0.2805684804916382,5.508204569543151e-13,0.002688333624973893,0.03548343479633331,5.193812370300293,64,,0.0
198,3827,0.302,0.0,20.0,0.0,0.0019230216275900602,0.27643340826034546,0.27884048223495483,-2.1297011375427246,-2.4569787979125977,0.30710455775260925,3.404798795333952e-12,0.0030386776197701693,0.040346208959817886,6.639042854309082,64,,0.0
199,3827,0.301,0.0,0.0,0.0,0.0014360477216541767,0.27705517411231995,0.271816611289978,-2.2006847858428955,-2.48793363571167,0.2713773548603058,3.5466800341055205e-07,0.0021137807052582502,0.031742680817842484,4.190447807312012,64,,0.0
200,3827,0.3,0.0,0.0,0.0,0.0011004542466253042,0.212074875831604,0.21287816762924194,-2.257253646850586,-2.486712694168091,0.21815991401672363,1.0707615274441196e-06,0.0015981681644916534,0.022596223279833794,5.383627414703369,64,0.0,0.0
201,3827,0.299,0.0,0.0,0.0,0.0006990746478550136,0.21070143580436707,0.21342146396636963,-2.2221641540527344,-2.460684299468994,0.22686368227005005,2.2456741135101765e-05,0.0010399139719083905,0.023268364369869232,5.222795486450195,64,,0.0
202,3827,0.298,0.0,0.0,0.0,0.0011186781339347363,0.1960245966911316,0.19487151503562927,-2.193183183670044,-2.4768118858337402,0.2641182541847229,2.895107764633309e-11,0.001764673157595098,0.03902103379368782,5.973237037658691,64,,0.0
203,3827,0.297,0.0,0.0,0.0,0.0020039465744048357,0.2118017077445984,0.22309425473213196,-2.228147268295288,-2.4595649242401123,0.21335630118846893,1.7962096254819926e-09,0.0018980519380420446,0.03612285107374191,6.26488733291626,64,,0.0
204,3847,0.296,0.0,20.0,0.0,0.0007201639236882329,0.2392980456352234,0.2354273498058319,-2.1878457069396973,-2.4894747734069824,0.28112518787384033,1.2155378037448372e-08,0.0010464178631082177,0.04100801795721054,6.213011741638184,64,,0.0
205,3867,0.295,0.0,20.0,0.0,0.0012126666260883212,0.22130288183689117,0.2197645604610443,-2.2173500061035156,-2.4984207153320312,0.2590373754501343,2.1332205051294295e-06,0.0018143345369026065,0.044062290340662,6.062809944152832,64,,0.0
206,3867,0.294,0.0,0.0,0.0,0.0008080932311713696,0.17081952095031738,0.16927963495254517,-2.1422152519226074,-2.4851126670837402,0.3221631348133087,1.8995656159148666e-09,0.001197473262436688,0.04146872088313103,5.555765628814697,64,,0.0
207,3906,0.293,0.0,19.5,0.0,0.0070408983156085014,0.2523244619369507,0.24548745155334473,-2.090904712677002,-2.429605484008789,0.32373660802841187,1.2102213675646567e-09,0.0033552385866642,0.029927976429462433,5.526895523071289,64,,0.0
208,3906,0.292,0.0,0.0,0.0,0.0021257479675114155,0.19936856627464294,0.2007276564836502,-2.222045660018921,-2.4934747219085693,0.25747382640838623,1.0484180847925018e-06,0.0033120110165327787,0.027908869087696075,5.6438517570495605,64,,0.0
209,3906,0.291,0.0,0.0,0.0,0.0007136390195228159,0.27711373567581177,0.2763403058052063,-2.161926746368408,-2.4729115962982178,0.2917879521846771,1.5336480349570358e-11,0.0009406932513229549,0.03839380666613579,5.961585521697998,64,,0.0
210,3906,0.29,0.0,0.0,0.0,0.0016663880087435246,0.22479601204395294,0.22542858123779297,-2.191021203994751,-2.467341423034668,0.2591453790664673,1.7064860458049225e-07,0.0017440853407606483,0.034349653869867325,5.491694450378418,64,,0.0
211,3946,0.289,0.0,20.0,0.0,0.002808757359161973,0.19280622899532318,0.19799548387527466,-2.188504934310913,-2.4611549377441406,0.25429368019104004,3.716082330740278e-09,0.0033506150357425213,0.03671285882592201,5.743337631225586,64,,0.0
212,3966,0.288,0.0,20.0,0.0,0.00162277661729604,0.23007604479789734,0.2316305786371231,-2.2090346813201904,-2.46701717376709,0.24109391868114471,1.8872124696311943e-10,0.0025745395105332136,0.03377724438905716,5.326498031616211,64,,0.0
213,4006,0.287,0.0,20.0,0.0,0.0018818775424733758,0.28466105461120605,0.2869795858860016,-2.150995969772339,-2.4979636669158936,0.3235155940055847,1.7489919628133066e-05,0.002491647144779563,0.04686925932765007,4.073028087615967,64,,0.0
214,4006,0.286,0.0,0.0,0.0,0.0016344394534826279,0.19955401122570038,0.20391830801963806,-1.539298415184021,-2.496342182159424,0.24919578433036804,0.6886044144630432,0.0021678367629647255,0.038487162441015244,4.891529560089111,64,,0.0
215,4046,0.285,0.0,20.0,0.0,0.002790909493342042,0.18567709624767303,0.1874922811985016,-2.130321502685547,-2.4318463802337646,0.2831970751285553,1.0542718200667878e-06,0.004488655366003513,0.036653731018304825,4.938301086425781,64,,0.0
216,4046,0.284,0.0,0.0,0.0,0.0010500195203348994,0.2539750635623932,0.2509428560733795,-2.151484966278076,-2.4707400798797607,0.29941046237945557,6.595709578505193e-07,0.0016647850861772895,0.039687592536211014,5.302164077758789,64,,0.0
217,4046,0.283,0.0,0.0,0.0,0.0013089912245050073,0.25455355644226074,0.24657827615737915,-2.0880961418151855,-2.4433577060699463,0.3342576026916504,2.313101488127245e-09,0.0012795422226190567,0.042007919400930405,4.9000067710876465,64,,0.0
218,4066,0.282,0.0,20.0,0.0,0.0029310076497495174,0.23924607038497925,0.24703669548034668,-2.1659395694732666,-2.482621669769287,0.2975219488143921,2.7586508632992945e-09,0.002868842799216509,0.03831988945603371,4.987076759338379,64,,0.0
219,4066,0.281,0.0,0.0,0.0,0.0013061530189588666,0.2404848337173462,0.24153906106948853,-2.167523145675659,-2.489203929901123,0.30638831853866577,5.1798197675534396e-11,0.0020578736439347267,0.030584586784243584,4.380577087402344,64,,0.0
220,4066,0.28,0.0,0.0,0.0,0.0011093764333054423,0.22734437882900238,0.23258298635482788,-2.151127338409424,-2.4618606567382812,0.289231538772583,4.871452983934432e-05,0.0017070415196940303,0.042906489223241806,5.146462440490723,64,,0.0
221,4086,0.279,0.0,20.0,0.0,0.0007551399758085608,0.19407019019126892,0.18857532739639282,-2.169947862625122,-2.5,0.31352630257606506,6.921038828849868e-12,0.0011232710676267743,0.03305135294795036,4.353433132171631,64,,0.0
222,4086,0.278,0.0,0.0,0.0,0.0009124245261773467,0.21702222526073456,0.22119952738285065,-2.283703327178955,-2.497898578643799,0.19880932569503784,1.3093543316244904e-07,0.0012914112303406,0.03077130950987339,4.6729888916015625,64,,0.0
223,4106,0.277,0.0,20.0,0.0,0.0026865657418966293,0.2466326653957367,0.2491437792778015,-2.209751844406128,-2.480482578277588,0.25420820713043213,1.1213584314578862e-12,0.0037212867755442858,0.033045489341020584,5.0554046630859375,64,,0.0
224,4126,0.276,0.0,20.0,0.0,0.0034394273534417152,0.26153564453125,0.25466617941856384,-2.1040842533111572,-2.493924140930176,0.37450847029685974,1.0444403588522055e-12,0.0034809138160198927,0.03066311590373516,3.921353578567505,64,,0.0
225,4146,0.275,0.0,20.0,0.0,0.001868109917268157,0.22767199575901031,0.2281470000743866,-2.250706434249878,-2.4986412525177,0.2062138170003891,0.020370816811919212,0.00312339817173779,0.042700815945863724,5.333160400390625,64,,0.0
226,4166,0.274,0.0,20.0,0.0,0.001992512959986925,0.22749847173690796,0.23552095890045166,-2.1207590103149414,-2.5,0.2828594148159027,0.08091863244771957,0.00268882280215621,0.03092632070183754,4.7256760597229,64,,0.0
227,4182,0.273,0.0,16.0,0.0,0.003984847571700811,0.22529476881027222,0.21058955788612366,-2.200737714767456,-2.4990546703338623,0.2819235324859619,1.7904123694734153e-07,0.0030766725540161133,0.03278626501560211,5.203084945678711,64,,0.0
228,4182,0.272,0.0,0.0,0.0,0.002750825835391879,0.23824644088745117,0.24215593934059143,-2.1462044715881348,-2.498551845550537,0.3340481221675873,3.362190525990627e-08,0.0038567392621189356,0.036598484963178635,5.763946533203125,64,,0.0
229,4222,0.271,0.0,20.0,0.0,0.0022673942148685455,0.24273812770843506,0.2392140030860901,-2.0588459968566895,-2.495563507080078,0.40925097465515137,4.525939178989802e-09,0.002206886187195778,0.0549328476190567,4.039294242858887,64,,0.0
230,4222,0.27,0.0,0.0,0.0,0.001541060395538807,0.22817011177539825,0.2231791913509369,1.5443217754364014,-2.5,0.6611653566360474,3.3447840213775635,0.0021258105989545584,0.0767446979880333,1.8257560729980469,64,,0.0
