iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
162,3223,0.338,0.0,20.0,0.0,0.0014687121147289872,0.24392244219779968,0.2462507039308548,-2.0404326915740967,-2.4917545318603516,0.4297215938568115,1.3836560128765996e-06,0.002251598285511136,0.04319758713245392,4.969865798950195,64,0.1148,0.0,1,0,1,0,,,,,,,0.5013726353645325,1.2365567684173584,47.333553314208984,0.00093,,0.0
163,3223,0.337,0.0,0.0,0.0,0.001314337830990553,0.20466861128807068,0.1964162290096283,-2.112513542175293,-2.494699716567993,0.36002811789512634,0.0003136022132821381,0.0017567877657711506,0.043689437210559845,5.327234745025635,64,,0.0,2,0,0,0,,,,,,,0.46829167008399963,1.3388116359710693,44.28921890258789,0.00093,,0.0
164,3263,0.336,0.0,20.0,0.0,0.0020176596008241177,0.2197294980287552,0.2135198414325714,-2.065626621246338,-2.472797393798828,0.3881547451019287,8.053290366660804e-05,0.0030565846245735884,0.037870924919843674,6.814534664154053,64,0.1129,0.0,0,0,2,0,,,,,,,0.36287108063697815,0.9539718627929688,42.00188446044922,0.00092,,0.0
165,3283,0.335,0.0,20.0,0.0,0.001480768551118672,0.24156063795089722,0.24041679501533508,-2.0190653800964355,-2.4895718097686768,0.4485325515270233,1.9572875316953287e-05,0.0023142644204199314,0.04390847310423851,5.053353309631348,64,0.1292,0.0,1,0,1,0,,,,,,,0.4926573634147644,1.1727137565612793,47.15826416015625,0.00091,,0.0
166,3323,0.334,0.0,20.0,0.0,0.001965401927009225,0.22128984332084656,0.21726885437965393,-2.116424798965454,-2.4931793212890625,0.35591694712638855,2.204645352321677e-05,0.0019679937977343798,0.04163109511137009,5.753967761993408,64,0.1155,0.5,0,1,1,0,,,,,,,0.43329739570617676,1.0083186626434326,43.951812744140625,0.0009,,0.0
167,3323,0.333,0.0,0.0,0.0,0.0017489457968622446,0.24499553442001343,0.24730172753334045,-1.7455062866210938,-2.4963431358337402,0.42443138360977173,0.3046474754810333,0.0023358662147074938,0.043516237288713455,5.301284313201904,64,,0.0,2,0,0,0,,,,,,,0.4708940386772156,1.1618309020996094,42.800880432128906,0.0009,,0.0
168,3343,0.332,0.0,20.0,0.0,0.00109870673622936,0.22616718709468842,0.2290734499692917,-1.8829354047775269,-2.4891178607940674,0.38259828090667725,0.2051554173231125,0.001525282277725637,0.036857832223176956,5.808019161224365,64,0.2517,0.0,1,0,1,0,,,,,,,0.42856571078300476,1.0699748992919922,43.921180725097656,0.0009,,0.0
169,3343,0.331,0.0,0.0,0.0,0.0019985241815447807,0.2511754631996155,0.2527710199356079,-2.0117130279541016,-2.4893898963928223,0.46028321981430054,0.0004947788547724485,0.0021515244152396917,0.03379775956273079,5.797234058380127,64,,0.0,2,0,0,0,,,,,,,0.429409921169281,1.193507432937622,42.55186080932617,0.0009,,0.0
170,3363,0.33,0.0,20.0,0.0,0.001694057253189385,0.2460767924785614,0.23939354717731476,-1.9887280464172363,-2.4757022857666016,0.4664008319377899,6.487486643891316e-06,0.002245670882984996,0.041133832186460495,6.5168914794921875,64,0.0448,0.0,1,0,1,0,,,,,,,0.3798900544643402,1.164381980895996,43.214508056640625,0.00089,,0.0
171,3383,0.329,0.0,20.0,0.0,0.0018063208553940058,0.19382719695568085,0.1927875578403473,-2.0249624252319336,-2.488680601119995,0.4447171092033386,2.1337582438718528e-05,0.0024762714747339487,0.03795969486236572,5.724694728851318,64,0.1195,0.0,1,0,1,0,,,,,,,0.43472719192504883,1.169969916343689,49.303794860839844,0.00089,,0.0
172,3403,0.328,0.0,20.0,0.0,0.0012721286620944738,0.22488868236541748,0.22984111309051514,-2.08339524269104,-2.487419843673706,0.3871879279613495,0.00015945952327456325,0.002025591442361474,0.033354442566633224,5.9112043380737305,64,0.1766,0.0,1,0,1,0,,,,,,,0.4207974672317505,1.153214693069458,45.04441833496094,0.00088,,0.0
173,3443,0.327,0.0,20.0,0.0,0.0018963032634928823,0.27086126804351807,0.2679014801979065,-2.0916478633880615,-2.472956895828247,0.3613527715206146,1.559372503834311e-05,0.002709902124479413,0.03988175466656685,5.612526893615723,64,0.0977,0.0,0,0,2,0,,,,,,,0.44061383605003357,1.158329725265503,37.820899963378906,0.00087,,0.0
174,3463,0.326,0.0,20.0,0.0,0.0041939751245081425,0.23623566329479218,0.23561066389083862,-2.140315294265747,-2.4779794216156006,0.31849777698516846,1.0787429346237332e-05,0.005339484661817551,0.03831123560667038,5.658225059509277,64,0.0519,0.0,1,0,1,0,,,,,,,0.43794286251068115,1.2047691345214844,41.07584762573242,0.00087,,0.0
175,3483,0.325,0.0,20.0,0.0,0.0026436964981257915,0.27046263217926025,0.2761053442955017,-1.8530701398849487,-2.497544288635254,0.38265007734298706,0.24128401279449463,0.0034950843546539545,0.041079986840486526,5.62300443649292,64,0.0655,0.0,1,0,1,0,,,,,,,0.44416549801826477,1.1494110822677612,38.01802444458008,0.00086,,0.0
176,3503,0.324,0.0,20.0,0.0,0.0018462658626958728,0.25762343406677246,0.2597901523113251,-2.1219282150268555,-2.467846632003784,0.32498055696487427,1.6283911463688128e-06,0.0025477802846580744,0.0418725460767746,6.519028663635254,64,0.3485,0.0,1,0,1,0,,,,,,,0.37856048345565796,1.0700948238372803,42.828819274902344,0.00086,,0.0
177,3503,0.323,0.0,0.0,0.0,0.0010266958270221949,0.27017444372177124,0.2709365487098694,-2.1745567321777344,-2.490349292755127,0.2963835895061493,1.2316819265834056e-05,0.0011350965360179543,0.03879331424832344,6.247684955596924,64,,0.0,2,0,0,0,,,,,,,0.39860349893569946,1.0846575498580933,42.859092712402344,0.00086,,0.0
178,3523,0.322,0.0,20.0,0.0,0.0014778412878513336,0.2355307936668396,0.2259998619556427,-2.0145530700683594,-2.4985523223876953,0.46863389015197754,4.845272997044958e-05,0.0021643999498337507,0.03063379041850567,5.214032173156738,64,0.2083,0.0,1,0,1,0,,,,,,,0.47919774055480957,1.1478649377822876,41.88694763183594,0.00085,,0.0
179,3543,0.321,0.0,20.0,0.0,0.003234292147681117,0.24528321623802185,0.23800751566886902,-2.0699596405029297,-2.496756076812744,0.4056784510612488,4.938878191751428e-06,0.00237609026953578,0.04222588613629341,5.743391036987305,64,0.0511,0.0,1,0,1,0,,,,,,,0.43471813201904297,1.2960346937179565,43.35358428955078,0.00085,,0.0
180,3543,0.32,0.0,0.0,0.0,0.0013795269187539816,0.21212145686149597,0.21806910634040833,-2.212162733078003,-2.492248058319092,0.2631485164165497,0.0002844588889274746,0.0016848337836563587,0.03330458700656891,5.645064830780029,64,,0.0,2,0,0,0,,,,,,,0.4414914846420288,1.032822608947754,41.90595626831055,0.00085,,0.0
181,3543,0.319,0.0,0.0,0.0,0.0012073260731995106,0.2049729973077774,0.20154057443141937,-2.1603965759277344,-2.494197130203247,0.3147764503955841,0.00018232222646474838,0.001879377057775855,0.0376836434006691,5.366704940795898,64,,0.0,2,0,0,0,,,,,,,0.4647538959980011,1.2705175876617432,45.33209991455078,0.00085,,0.0
182,3562,0.318,0.0,19.0,0.0,0.0011831680312752724,0.2075234055519104,0.20522920787334442,-1.9636130332946777,-2.472834825515747,0.3497733473777771,0.1378626525402069,0.0019038436003029346,0.04317144677042961,5.975815773010254,64,0.0951,0.0,1,0,0,1,,,,,,,0.41380706429481506,1.1132735013961792,40.551448822021484,0.00084,,0.0
183,3582,0.317,0.0,20.0,0.0,0.0015084731858223677,0.20376604795455933,0.20382773876190186,-1.478935718536377,-2.4763481616973877,0.3713962435722351,0.6120972037315369,0.0020350574050098658,0.027837663888931274,5.888501167297363,64,0.0908,0.0,1,0,1,0,,,,,,,0.42053964734077454,1.0541185140609741,39.82978820800781,0.00084,,0.0
184,3582,0.316,0.0,0.0,0.0,0.0010012808488681912,0.21861714124679565,0.22315680980682373,-2.044670581817627,-2.4479846954345703,0.3825615346431732,5.941458766756114e-06,0.0015464911703020334,0.04149361699819565,6.030147552490234,64,,0.0,2,0,0,0,,,,,,,0.4059576392173767,1.2199864387512207,41.99872970581055,0.00084,,0.0
185,3602,0.315,0.0,20.0,0.0,0.0019493881845846772,0.22610533237457275,0.22167828679084778,-1.9533544778823853,-2.4885525703430176,0.5157808065414429,9.754357597557828e-05,0.002790080616250634,0.0386396162211895,5.828413963317871,64,0.2077,0.0,1,0,1,0,,,,,,,0.42696911096572876,1.301992416381836,53.898624420166016,0.00083,,0.0
186,3602,0.314,0.0,0.0,0.0,0.0009283503168262541,0.24184440076351166,0.241008460521698,-2.1486382484436035,-2.4928503036499023,0.3242354393005371,1.0231256055703852e-05,0.0011815520701929927,0.039932698011398315,6.081554412841797,64,,0.0,2,0,0,0,,,,,,,0.40990346670150757,1.2400579452514648,44.47727966308594,0.00083,,0.0
187,3622,0.313,0.0,20.0,0.0,0.0026948486920446157,0.2534834146499634,0.25426536798477173,-2.1138739585876465,-2.4653148651123047,0.3352378010749817,0.0002888567978516221,0.0030474653467535973,0.031828418374061584,5.589775085449219,64,0.0926,0.0,1,0,1,0,,,,,,,0.4410400688648224,1.184709072113037,42.69622039794922,0.00083,,0.0
188,3642,0.312,0.0,20.0,0.0,0.0014600371941924095,0.24160271883010864,0.24026744067668915,-2.100778579711914,-2.485445022583008,0.3678034245967865,0.0001298144634347409,0.001856910646893084,0.033466584980487823,5.872104167938232,64,0.2947,0.0,1,0,1,0,,,,,,,0.4232631325721741,1.1652380228042603,39.17388153076172,0.00082,,0.0
189,3682,0.311,0.0,20.0,0.0,0.0042843325063586235,0.2550169825553894,0.23692075908184052,-2.085528612136841,-2.4816765785217285,0.3796249330043793,9.725793461257126e-06,0.003774099051952362,0.03302649036049843,6.839792728424072,64,0.1197,0.0,0,0,2,0,,,,,,,0.36282920837402344,1.1791062355041504,43.470489501953125,0.00081,,0.0
190,3719,0.31,0.0,18.5,0.0,0.0035237781703472137,0.2630936801433563,0.25076180696487427,-2.1794939041137695,-2.487926483154297,0.2893618643283844,5.507987953023985e-05,0.002796678803861141,0.03803091496229172,5.857839584350586,64,0.0639,0.0,0,0,1,1,,,,,,,0.42471736669540405,1.140923023223877,35.490074157714844,0.00081,,0.0
191,3739,0.309,0.0,20.0,0.0,0.002314445562660694,0.25723782181739807,0.2615070044994354,-2.1429600715637207,-2.458829402923584,0.29815471172332764,8.31814577395562e-06,0.0014926226576790214,0.035412389785051346,6.32664680480957,64,0.1489,0.0,1,0,1,0,,,,,,,0.38864654302597046,1.0796661376953125,45.93041229248047,0.0008,,0.0
192,3759,0.308,0.0,20.0,0.0,0.0012679037172347307,0.2279895842075348,0.22694718837738037,-2.0286927223205566,-2.475339412689209,0.3709658086299896,0.051926225423812866,0.001532314927317202,0.04750979691743851,5.5750579833984375,64,0.0515,0.0,1,0,1,0,,,,,,,0.4440024793148041,1.1277117729187012,34.759796142578125,0.0008,,0.0
193,3799,0.307,0.5,20.0,0.5,0.0030349274165928364,0.2238806039094925,0.21344339847564697,-1.341856598854065,-2.4828381538391113,0.3076725900173187,0.815531313419342,0.003653392195701599,0.035555511713027954,6.548461437225342,64,0.0985,0.5,0,0,1,0,,,,,,,0.37914836406707764,1.1059893369674683,35.18121337890625,0.00105,,0.0
194,3839,0.306,0.0,20.0,0.0,0.0024731724988669157,0.21847814321517944,0.21791255474090576,-2.141712188720703,-2.4806926250457764,0.32080796360969543,0.0001339681912213564,0.0031738586258143187,0.03607681021094322,7.440052032470703,64,0.2253,0.0,0,0,2,0,,,,,,,0.33342409133911133,1.3017420768737793,38.684043884277344,0.00104,,0.0
195,3859,0.305,0.0,20.0,0.0,0.0018340873066335917,0.20499196648597717,0.21120473742485046,-2.04670786857605,-2.406959295272827,0.34330642223358154,7.672750507481396e-05,0.002824959810823202,0.03373687341809273,6.146111488342285,64,0.0795,0.0,1,0,1,0,,,,,,,0.3916231691837311,1.195927381515503,33.72450256347656,0.00104,,0.0
196,3899,0.304,0.0,20.0,0.0,0.0017887016292661428,0.21445715427398682,0.2163396179676056,-2.180209159851074,-2.468583345413208,0.2695278525352478,0.0002276953891851008,0.0020071298349648714,0.037236977368593216,6.27130126953125,64,0.2946,0.0,0,0,2,0,,,,,,,0.3936317563056946,1.013606071472168,31.770217895507812,0.00103,,0.0
197,3939,0.303,0.0,20.0,0.0,0.0018357831286266446,0.2436845302581787,0.24645771086215973,-2.167171001434326,-2.4965882301330566,0.3079252243041992,0.0039583793841302395,0.0021879796404391527,0.035067252814769745,7.337474822998047,64,0.1503,0.0,0,0,2,0,,,,,,,0.3402516841888428,1.1301798820495605,33.016422271728516,0.00102,,0.0
198,3959,0.302,0.0,20.0,0.0,0.008093368262052536,0.20880329608917236,0.21554270386695862,-2.1183040142059326,-2.4839563369750977,0.31170472502708435,0.0348515547811985,0.002443696139380336,0.038192443549633026,6.435260772705078,64,0.3057,0.0,1,0,1,0,,,,,,,0.38599154353141785,1.1112574338912964,35.4930419921875,0.00101,,0.0
199,3979,0.301,0.0,20.0,0.0,0.0013361037708818913,0.23559458553791046,0.23180429637432098,-1.5691640377044678,-2.491330623626709,0.29367852210998535,0.6095747947692871,0.001976076513528824,0.037826478481292725,6.470602035522461,64,0.2115,0.0,1,0,1,0,,,,,,,0.3850230574607849,0.9778029322624207,26.338563919067383,0.00101,,0.0
200,3995,0.3,1.0,16.0,1.0,0.0017426975537091494,0.22545892000198364,0.2315361201763153,-2.179145336151123,-2.454763412475586,0.2524454891681671,0.0026517948135733604,0.002139014657586813,0.041041843593120575,6.791411399841309,64,0.0936,1.0,1,0,0,0,0.2285,1.061,0.0,0,20,0,0.3614511489868164,1.1158392429351807,30.544294357299805,0.00125,0.0,0.0
201,3995,0.299,0.0,0.0,0.0,0.0023076145444065332,0.21646873652935028,0.21733036637306213,-2.2124276161193848,-2.4813709259033203,0.2519003450870514,0.0003711995086632669,0.0018994228448718786,0.03334330394864082,7.044864654541016,64,,0.0,2,0,0,0,,,,,,,0.35222411155700684,0.9433684349060059,26.46306610107422,0.00125,,0.0
202,3995,0.298,0.0,0.0,0.0,0.0008703287458047271,0.26809003949165344,0.265107661485672,-2.2046782970428467,-2.4940476417541504,0.268932044506073,0.00015485590847674757,0.0012173892464488745,0.04056445136666298,7.724471092224121,64,,0.0,2,0,0,0,,,,,,,0.3228761553764343,1.1082955598831177,29.211477279663086,0.00125,,0.0
203,4015,0.297,0.0,20.0,0.0,0.0015495663974434137,0.2704218626022339,0.2687542140483856,-2.1938300132751465,-2.4946112632751465,0.2818373441696167,6.386314635165036e-05,0.002147107617929578,0.0377596877515316,7.134687900543213,64,0.0507,0.0,1,0,1,0,,,,,,,0.3496454656124115,1.1233408451080322,29.422359466552734,0.00125,,0.0
204,4035,0.296,0.0,20.0,0.0,0.001146994880400598,0.2446691244840622,0.23913276195526123,-2.220991373062134,-2.4844229221343994,0.24005834758281708,0.00044583884300664067,0.001576835522428155,0.0458545982837677,7.717202186584473,64,0.1566,0.0,1,0,1,0,,,,,,,0.3219330906867981,1.1780433654785156,30.41930389404297,0.00124,,0.0
205,4055,0.295,0.0,20.0,0.0,0.001000240328721702,0.23131829500198364,0.23104700446128845,-2.2683980464935303,-2.4669060707092285,0.18371836841106415,0.0017612469382584095,0.0013428324600681663,0.02605692856013775,7.146392822265625,64,0.0245,0.0,1,0,1,0,,,,,,,0.3451959788799286,0.9852652549743652,27.410404205322266,0.00123,,0.0
206,4055,0.294,0.0,0.0,0.0,0.0015247173141688108,0.2551916837692261,0.2604006230831146,-2.2153873443603516,-2.488250494003296,0.256879061460495,0.00041899678763002157,0.0017891625175252557,0.03113047033548355,7.351180076599121,64,,0.0,2,0,0,0,,,,,,,0.33848315477371216,1.0689479112625122,23.992990493774414,0.00123,,0.0
207,4075,0.293,0.0,20.0,0.0,0.0024024066515266895,0.2529122233390808,0.25580137968063354,-2.1605095863342285,-2.465468406677246,0.2807956039905548,0.0035534745547920465,0.002450349973514676,0.04121968522667885,5.837133407592773,64,0.071,0.0,1,0,1,0,,,,,,,0.4223765730857849,1.0232518911361694,28.40729522705078,0.00123,,0.0
208,4095,0.292,0.0,20.0,0.0,0.0030994275584816933,0.2627926170825958,0.2582986354827881,-2.2168643474578857,-2.4889626502990723,0.2532849907875061,0.0011550728231668472,0.0025050053372979164,0.0353165939450264,5.988398551940918,64,0.0718,0.0,1,0,1,0,,,,,,,0.4156307280063629,1.0939148664474487,24.679445266723633,0.00122,,0.0
209,4135,0.291,0.0,20.0,0.0,0.0016851801192387938,0.2205047309398651,0.2130468636751175,-2.1115081310272217,-2.4895472526550293,0.36092519760131836,8.107670146273449e-05,0.0025375543627887964,0.03406589478254318,6.066994667053223,64,0.1825,0.0,0,0,2,0,,,,,,,0.4103427529335022,1.157455563545227,34.86840057373047,0.00121,,0.0
210,4135,0.29,0.0,0.0,0.0,0.0027838917449116707,0.287412166595459,0.28969454765319824,-2.1950976848602295,-2.489057779312134,0.2771230936050415,0.00013435346772894263,0.0034947122912853956,0.033404748886823654,6.48039436340332,64,,0.0,2,0,0,0,,,,,,,0.38409045338630676,0.9553925395011902,25.422155380249023,0.00121,,0.0
211,4135,0.289,0.0,0.0,0.0,0.0027965735644102097,0.24104160070419312,0.24400237202644348,-2.1101014614105225,-2.486487627029419,0.2818233370780945,0.07750289887189865,0.0018606691155582666,0.03411955386400223,6.146121025085449,64,,0.0,2,0,0,0,,,,,,,0.4045621156692505,0.9110385775566101,25.183006286621094,0.00121,,0.0
212,4155,0.288,0.0,20.0,0.0,0.0014573716325685382,0.282772421836853,0.2809724807739258,-2.223115921020508,-2.4886136054992676,0.24958375096321106,0.0002393904433120042,0.0023493606131523848,0.031349170953035355,6.65779972076416,64,0.1529,0.0,1,0,1,0,,,,,,,0.3737891912460327,0.9796625971794128,23.65579605102539,0.0012,,0.0
213,4155,0.287,0.0,0.0,0.0,0.0009380034171044827,0.21122843027114868,0.21042221784591675,-2.1899192333221436,-2.4914746284484863,0.255235880613327,0.02687235362827778,0.0014067395823076367,0.03889402374625206,7.096490383148193,64,,0.0,2,0,0,0,,,,,,,0.35108548402786255,1.13468337059021,35.48232650756836,0.0012,,0.0
214,4155,0.286,0.0,0.0,0.0,0.0011024957057088614,0.2739858031272888,0.27735480666160583,-2.232205390930176,-2.487701892852783,0.2332107126712799,0.0010322693269699812,0.0016320885624736547,0.04250655695796013,6.657120704650879,64,,0.0,2,0,0,0,,,,,,,0.3736903667449951,1.1646008491516113,28.962032318115234,0.0012,,0.0
