iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
10,280,0.49,0.0,20.0,0.0,0.0031379261054098606,0.32028499245643616,0.3091140389442444,-2.4575467109680176,-2.494683027267456,0.0333099439740181,0.0011541313724592328,0.004124801140278578,0.005344604142010212,3.8407411575317383,64,0.075,0.0,0,0,2,0,,,,,,,0.6495316624641418,0.9918041229248047,18.77366065979004,0.0,,-1.0
11,280,0.489,0.0,0.0,0.0,0.003920931834727526,0.3291013240814209,0.3313877582550049,-2.4529006481170654,-2.4993484020233154,0.04245791956782341,1.5515847735514399e-06,0.004232990089803934,0.007976341992616653,4.093041896820068,64,,0.0,2,0,0,0,,,,,,,0.6106334924697876,1.0936678647994995,21.25745391845703,0.0,,-1.0
12,300,0.488,0.0,20.0,0.0,0.002400384284555912,0.32773739099502563,0.3264443278312683,-2.455296039581299,-2.5,0.03786041587591171,0.0015673297457396984,0.002818657783791423,0.010552268475294113,3.7804532051086426,64,0.0467,0.0,1,0,1,0,,,,,,,0.6612963676452637,0.9610171318054199,20.2492618560791,0.0,,-1.0
13,320,0.487,0.0,20.0,0.0,0.0023055090568959713,0.28780198097229004,0.28930363059043884,-2.4699299335479736,-2.5,0.024897102266550064,1.733395265546278e-06,0.0022630931343883276,0.010342377237975597,3.7918472290039062,64,0.0816,0.0,1,0,1,0,,,,,,,0.6593092679977417,0.9474901556968689,20.109882354736328,0.0,,-1.0
14,340,0.486,0.0,20.0,0.0,0.0023569948971271515,0.3091740012168884,0.3256578743457794,-2.4642255306243896,-2.5,0.0313388966023922,0.0012731495080515742,0.0026560272090137005,0.006324716843664646,4.216775894165039,64,0.0873,0.0,1,0,1,0,,,,,,,0.5928699970245361,0.960978627204895,18.024620056152344,0.0,,-1.0
15,360,0.485,0.0,20.0,0.0,0.0039403801783919334,0.3027536869049072,0.3149452805519104,-2.4649176597595215,-2.5,0.03028586506843567,6.348395254462957e-05,0.0023730616085231304,0.009466204792261124,3.9317944049835205,64,0.0449,0.0,1,0,1,0,,,,,,,0.635841965675354,0.9044383764266968,19.353429794311523,0.0,,-1.0
16,400,0.484,0.0,20.0,0.0,0.0028940225020051003,0.29440975189208984,0.28304457664489746,-2.4368231296539307,-2.5,0.05828821659088135,1.4181483493302949e-05,0.0036642791237682104,0.009749493561685085,4.078464031219482,64,0.2746,0.0,0,0,2,0,,,,,,,0.6129758358001709,1.0546228885650635,19.023616790771484,0.0,,-1.0
17,420,0.483,0.0,20.0,0.0,0.0024363030679523945,0.3133796155452728,0.3054741621017456,-2.4411704540252686,-2.5,0.05530455708503723,5.602568853646517e-05,0.0030217368621379137,0.006938180420547724,4.112743377685547,64,0.3312,0.0,1,0,1,0,,,,,,,0.6078667640686035,1.0301125049591064,19.866985321044922,0.0,,-1.0
18,440,0.482,0.0,20.0,0.0,0.0030945236794650555,0.2914946675300598,0.2799515128135681,-2.4429104328155518,-2.500000476837158,0.05387409031391144,1.3970320651424117e-05,0.0031742446590214968,0.006403783801943064,4.112428665161133,64,0.1009,0.0,1,0,1,0,,,,,,,0.6079133152961731,0.9416556358337402,18.901531219482422,0.0,,-1.0
19,460,0.481,0.0,20.0,0.0,0.0026930375024676323,0.33047425746917725,0.3301815390586853,-2.4296317100524902,-2.5,0.06711824238300323,0.00010611044126562774,0.0030014689546078444,0.0062882364727556705,4.006146430969238,64,0.0582,0.0,1,0,1,0,,,,,,,0.6240410804748535,0.9369482398033142,19.312660217285156,0.0,,-1.0
20,460,0.48,0.0,0.0,0.0,0.0024706136900931597,0.28220781683921814,0.2740125060081482,-2.4304730892181396,-2.5,0.0644628256559372,0.00024122241302393377,0.0028287959285080433,0.009645383805036545,4.086084842681885,64,,0.0,2,0,0,0,,,,,,,0.6118326187133789,0.9457963705062866,19.467369079589844,0.0,,-1.0
21,460,0.479,0.0,0.0,0.0,0.0025384905748069286,0.27442511916160583,0.261732816696167,-2.421377182006836,-2.4918723106384277,0.06739088892936707,7.282803835551022e-06,0.0033198706805706024,0.006193831562995911,4.196465969085693,64,,0.0,2,0,0,0,,,,,,,0.5938025712966919,0.9303325414657593,18.57295799255371,0.0,,-1.0
22,500,0.478,0.0,20.0,0.0,0.0035465757828205824,0.27194228768348694,0.2766565978527069,-2.4026763439178467,-2.492615222930908,0.086465023458004,0.00010703663429012522,0.005361888557672501,0.00673352275043726,4.15278959274292,64,0.365,0.0,0,0,2,0,,,,,,,0.600226640701294,1.0234917402267456,19.28470230102539,0.0,,-1.0
23,500,0.477,0.0,0.0,0.0,0.004620769992470741,0.2746764123439789,0.29055339097976685,-2.428339958190918,-2.4951019287109375,0.06374157965183258,5.753157893195748e-06,0.0021718197967857122,0.006029160227626562,4.156671524047852,64,,0.0,2,0,0,0,,,,,,,0.6002644300460815,0.9567317366600037,19.204071044921875,0.0,,-1.0
24,500,0.476,0.0,0.0,0.0,0.0028530883137136698,0.2920783758163452,0.3028925657272339,-2.424948215484619,-2.494964122772217,0.06626737117767334,9.11923052626662e-06,0.001922766794450581,0.007478500250726938,4.092134952545166,64,,0.0,2,0,0,0,,,,,,,0.6096974611282349,0.9919089078903198,19.04448890686035,0.0,,-1.0
25,520,0.475,0.0,20.0,0.0,0.0017091776244342327,0.24468737840652466,0.2449740469455719,-2.41241192817688,-2.472989559173584,0.05722392722964287,0.0002071576309390366,0.00241387658752501,0.0062927682884037495,4.597166538238525,64,0.0809,0.0,1,0,1,0,,,,,,,0.5379377603530884,1.0549372434616089,18.266780853271484,0.0,,-1.0
26,540,0.474,0.0,20.0,0.0,0.0026449565775692463,0.2510721683502197,0.24211230874061584,-2.408564567565918,-2.4932658672332764,0.08223848044872284,0.00014182353334035724,0.0033266982063651085,0.004642036277800798,4.084497928619385,64,0.0685,0.0,1,0,1,0,,,,,,,0.6104216575622559,0.9563136100769043,18.54313850402832,0.0,,-1.0
27,540,0.473,0.0,0.0,0.0,0.0016378399450331926,0.2794750928878784,0.2888821065425873,-2.3802688121795654,-2.493939161300659,0.10889825224876404,2.1797413864987902e-05,0.0020813068840652704,0.009501026943325996,4.138280868530273,64,,0.0,2,0,0,0,,,,,,,0.6026510000228882,0.9915787577629089,19.634105682373047,0.0,,-1.0
28,580,0.472,0.0,20.0,0.0,0.003146544098854065,0.2785601317882538,0.2708705961704254,-2.439645767211914,-2.4928081035614014,0.04958103224635124,0.0003857900155708194,0.004225252661854029,0.00639091432094574,4.232324600219727,64,0.0873,0.0,0,0,2,0,,,,,,,0.5889926552772522,1.0391488075256348,19.157604217529297,0.0,,-1.0
29,600,0.471,0.0,20.0,0.0,0.0019250661134719849,0.28469425439834595,0.28871235251426697,-2.414867877960205,-2.4842138290405273,0.06683123111724854,9.77593231255014e-07,0.0024170950055122375,0.005027843173593283,4.179319858551025,64,0.7796,0.0,1,0,1,0,,,,,,,0.5944061875343323,0.9839463233947754,20.290550231933594,0.0,,-1.0
30,636,0.47,0.0,18.0,0.0,0.003327363869175315,0.24005120992660522,0.2413368821144104,-2.362740993499756,-2.491288900375366,0.11626359075307846,0.006648243870586157,0.0035267923958599567,0.011271724477410316,4.219677925109863,64,0.0825,0.0,0,0,1,1,,,,,,,0.5903979539871216,1.0152519941329956,19.537734985351562,0.0,,-1.0
31,673,0.469,0.5,18.5,0.5,0.0040752459317445755,0.3018202781677246,0.3020235002040863,-2.3954789638519287,-2.492982864379883,0.0925525575876236,0.0018082106253132224,0.0027125910855829716,0.006286339368671179,4.049155235290527,64,0.0523,0.5,0,0,1,0,,,,,,,0.6156797409057617,1.1498115062713623,19.734092712402344,0.00149,,-1.0
32,713,0.468,0.0,20.0,0.0,0.0022265268489718437,0.2804478704929352,0.26957112550735474,-2.4273626804351807,-2.498270034790039,0.06556031107902527,3.662045855890028e-06,0.002878443570807576,0.01068703830242157,3.961905002593994,64,0.0904,0.0,0,0,2,0,,,,,,,0.6305729150772095,1.0380587577819824,19.716188430786133,0.0014,,-1.0
33,733,0.467,0.0,20.0,0.0,0.0025455274153500795,0.2757980227470398,0.278145968914032,-2.3282666206359863,-2.4860076904296875,0.10192836821079254,0.05321443825960159,0.0029210075736045837,0.005196197424083948,4.180567741394043,64,0.0925,0.0,1,0,1,0,,,,,,,0.5946578979492188,0.9767121076583862,19.22580337524414,0.00136,,-1.0
34,733,0.466,0.0,0.0,0.0,0.0026873110327869654,0.29765915870666504,0.29190802574157715,-2.4101943969726562,-2.4901700019836426,0.07647057622671127,2.695763760129921e-05,0.0036326912231743336,0.006956248078495264,4.017139911651611,64,,0.0,2,0,0,0,,,,,,,0.6198863387107849,0.9645087122917175,18.70425033569336,0.00136,,-1.0
35,733,0.465,0.0,0.0,0.0,0.0023865678813308477,0.2744067311286926,0.28417402505874634,-2.4037084579467773,-2.488621234893799,0.08193685114383698,1.6320203712894e-06,0.0017402275698259473,0.0059485356323421,4.220588207244873,64,,0.0,2,0,0,0,,,,,,,0.5896384716033936,0.9539320468902588,20.757579803466797,0.00136,,-1.0
36,753,0.464,0.0,20.0,0.0,0.0038536274805665016,0.24411383271217346,0.21937775611877441,-2.393578052520752,-2.4934568405151367,0.08813261240720749,0.009532555006444454,0.004300445783883333,0.004427287727594376,4.34296989440918,64,0.1227,0.0,1,0,1,0,,,,,,,0.5741363167762756,1.0263043642044067,19.186063766479492,0.00133,,-1.0
37,773,0.463,0.0,20.0,0.0,0.0018385816365480423,0.3165765404701233,0.30560773611068726,-2.380021333694458,-2.482062816619873,0.09874105453491211,1.7602383195480797e-06,0.0019953616429120302,0.00659765163436532,4.352785110473633,64,0.2689,0.0,1,0,1,0,,,,,,,0.5702240467071533,0.9334306716918945,19.966724395751953,0.00129,,-1.0
38,793,0.462,0.0,20.0,0.0,0.002351740375161171,0.2561378479003906,0.25487250089645386,-2.403456687927246,-2.4901928901672363,0.08281708508729935,1.1882706530741416e-05,0.003413560800254345,0.007814230397343636,4.333571434020996,64,0.2309,0.0,1,0,1,0,,,,,,,0.5746282935142517,1.1395471096038818,20.583946228027344,0.00126,,-1.0
39,793,0.461,0.0,0.0,0.0,0.002515187254175544,0.30505865812301636,0.3032616376876831,-2.420888662338257,-2.4960122108459473,0.07098889350891113,0.0012122930493205786,0.0026830118149518967,0.005844667553901672,3.8234829902648926,64,,0.0,2,0,0,0,,,,,,,0.6528111100196838,0.9876784682273865,20.28082847595215,0.00126,,-1.0
40,793,0.46,0.0,0.0,0.0,0.0016496467869728804,0.2578611373901367,0.25654929876327515,-2.3880929946899414,-2.463667869567871,0.073265440762043,2.1425466911750846e-06,0.0024281260557472706,0.004614566918462515,4.866746425628662,64,,0.0,2,0,0,0,,,,,,,0.5062248706817627,0.8584885597229004,18.396514892578125,0.00126,,-1.0
41,813,0.459,0.0,20.0,0.0,0.0034695914946496487,0.29622501134872437,0.3007105588912964,-2.3963496685028076,-2.47320294380188,0.07352463901042938,1.3372216017160099e-05,0.0030022049322724342,0.006630429532378912,4.714959144592285,64,0.1682,0.0,1,0,1,0,,,,,,,0.5245438814163208,1.0443627834320068,20.391761779785156,0.00123,,-1.0
42,813,0.458,0.0,0.0,0.0,0.0016589550068601966,0.3128000795841217,0.3054165244102478,-2.3707659244537354,-2.4850521087646484,0.11091409623622894,1.9748670183616923e-06,0.0018559925956651568,0.006740634795278311,4.152571678161621,64,,0.0,2,0,0,0,,,,,,,0.5984369516372681,0.9974979162216187,20.52356719970703,0.00123,,-1.0
43,813,0.457,0.0,0.0,0.0,0.0018159074243158102,0.25526222586631775,0.2509649395942688,-2.412489891052246,-2.4867172241210938,0.07104992866516113,8.287474884127732e-06,0.0023344610817730427,0.006338357459753752,4.0875091552734375,64,,0.0,2,0,0,0,,,,,,,0.608369767665863,1.0124753713607788,18.869218826293945,0.00123,,-1.0
44,853,0.456,0.0,20.0,0.0,0.002101497957482934,0.29194337129592896,0.30501118302345276,-2.3758838176727295,-2.4528696537017822,0.07410918176174164,0.00011475141945993528,0.0019821978639811277,0.005524123087525368,4.25956916809082,64,0.0505,0.0,0,0,2,0,,,,,,,0.5758492350578308,1.0855886936187744,20.78672218322754,0.00117,,-1.0
45,853,0.455,0.0,0.0,0.0,0.0021620718762278557,0.28714853525161743,0.29166677594184875,-2.3973541259765625,-2.4620699882507324,0.061655543744564056,8.755367889534682e-05,0.0022481961641460657,0.00594587717205286,4.084824562072754,64,,0.0,2,0,0,0,,,,,,,0.6027357578277588,0.949298620223999,19.891910552978516,0.00117,,-1.0
46,893,0.454,0.0,20.0,0.0,0.003197871847078204,0.32828080654144287,0.3048829436302185,-2.404381513595581,-2.495988130569458,0.08893994987010956,5.4260221077129245e-05,0.0024935167748481035,0.005224761553108692,4.511114597320557,64,0.13,0.0,0,0,2,0,,,,,,,0.5532974004745483,1.058944582939148,19.11975860595703,0.00112,,-1.0
47,913,0.453,0.0,20.0,0.0,0.0024435059167444706,0.2604917585849762,0.26622721552848816,-2.3593738079071045,-2.4556097984313965,0.09178738296031952,0.00029248130158521235,0.00299588474445045,0.008312317542731762,4.701408386230469,64,0.0794,0.0,1,0,1,0,,,,,,,0.5223135948181152,1.1257046461105347,20.679737091064453,0.0011,,-1.0
48,953,0.452,0.0,20.0,0.0,0.0015252791345119476,0.336686909198761,0.33629584312438965,-2.3575944900512695,-2.490978479385376,0.12706713378429413,0.00010535050387261435,0.0015621799975633621,0.012422949075698853,4.467678546905518,64,0.1324,0.0,0,0,2,0,,,,,,,0.5575554370880127,1.0845571756362915,23.25295639038086,0.00105,,-1.0
49,973,0.451,0.0,20.0,0.0,0.0022983080707490444,0.3423025608062744,0.3511519432067871,-2.3830783367156982,-2.4840354919433594,0.0969896912574768,0.0001264223683392629,0.0019236744847148657,0.007682373281568289,4.583740711212158,64,0.0348,0.0,1,0,1,0,,,,,,,0.5419232249259949,1.0942963361740112,21.563207626342773,0.00103,,-1.0
50,992,0.45,0.0,19.0,0.0,0.0018629939295351505,0.27690690755844116,0.2728590965270996,-2.371690511703491,-2.47878360748291,0.10312767326831818,4.19605930801481e-06,0.0017519601387903094,0.007922082208096981,4.289546012878418,64,0.2803,0.0,1,0,0,1,0.1784,0.7906,0.25,4,13,2,0.5778661966323853,1.1257381439208984,22.308870315551758,0.00101,0.05,0.05
51,1012,0.449,0.0,20.0,0.0,0.003126600757241249,0.23886308073997498,0.2373877763748169,-2.3196218013763428,-2.417611837387085,0.09330222010612488,1.444228587388352e-06,0.0041478886269032955,0.009372593834996223,4.408584117889404,64,0.0447,0.0,1,0,1,0,,,,,,,0.548387348651886,1.1742457151412964,22.689315795898438,0.00099,,0.05
52,1012,0.448,0.0,0.0,0.0,0.0031339991837739944,0.2763442397117615,0.288392573595047,-2.327897787094116,-2.459084987640381,0.12726514041423798,0.00020718987798318267,0.0034204323310405016,0.007429548539221287,4.807088851928711,64,,0.0,2,0,0,0,,,,,,,0.5115538835525513,1.1390495300292969,21.995859146118164,0.00099,,0.05
53,1032,0.447,0.0,20.0,0.0,0.001986335963010788,0.29835230112075806,0.293062686920166,-2.38516902923584,-2.4801583290100098,0.09220602363348007,1.5430065104737878e-05,0.0024198025930672884,0.005535472650080919,4.347595691680908,64,0.0429,0.0,1,0,1,0,,,,,,,0.5704666376113892,0.992212176322937,19.547401428222656,0.00097,,0.05
54,1052,0.446,0.0,20.0,0.0,0.005627675447613001,0.3139101564884186,0.3041796088218689,-2.3423149585723877,-2.484184980392456,0.1379467397928238,2.2962676666793413e-05,0.0029987443704158068,0.007800693158060312,4.5656256675720215,64,0.2699,0.0,1,0,1,0,,,,,,,0.544106125831604,1.0778813362121582,21.462509155273438,0.00095,,0.05
55,1052,0.445,0.0,0.0,0.0,0.0016264981823042035,0.3065788149833679,0.30845871567726135,-2.375521183013916,-2.4581124782562256,0.07923495769500732,3.2613083931209985e-06,0.0022780364379286766,0.00670624477788806,4.9743499755859375,64,,0.0,2,0,0,0,,,,,,,0.4941575229167938,0.9588621854782104,20.059123992919922,0.00095,,0.05
56,1052,0.444,0.0,0.0,0.0,0.0011736485175788403,0.30501407384872437,0.30893832445144653,-2.3609983921051025,-2.455698013305664,0.09164517372846603,3.7715894904977176e-06,0.0017355750314891338,0.006101331673562527,4.901331901550293,64,,0.0,2,0,0,0,,,,,,,0.5010266900062561,0.9795812368392944,20.649051666259766,0.00095,,0.05
57,1072,0.443,0.0,20.0,0.0,0.002365478780120611,0.27038854360580444,0.26826196908950806,-2.361436128616333,-2.4707789421081543,0.10645715892314911,0.00014842116797808558,0.0031493029091507196,0.005473938770592213,4.480112075805664,64,0.5055,0.0,1,0,1,0,,,,,,,0.5514993667602539,1.0223349332809448,19.99271011352539,0.00093,,0.05
58,1072,0.442,0.0,0.0,0.0,0.0021398335229605436,0.32742762565612793,0.3285556435585022,-2.3631131649017334,-2.4593281745910645,0.09287361800670624,1.2206296560179908e-05,0.0018913118401542306,0.0066587720066308975,4.919902801513672,64,,0.0,2,0,0,0,,,,,,,0.4998733103275299,0.9459351301193237,19.331886291503906,0.00093,,0.05
59,1072,0.441,0.0,0.0,0.0,0.0009887284832075238,0.25663936138153076,0.25280314683914185,-2.379784345626831,-2.496473550796509,0.11382877081632614,4.841637201025151e-05,0.0016004970530048013,0.005624445155262947,4.525522232055664,64,,0.0,2,0,0,0,,,,,,,0.5516432523727417,1.1827337741851807,22.277742385864258,0.00093,,0.05
60,1112,0.44,0.0,20.0,0.0,0.00330387894064188,0.2622266411781311,0.2647135555744171,-2.3378560543060303,-2.476335048675537,0.13154815137386322,0.002535248175263405,0.0030509340576827526,0.008790885098278522,5.090845108032227,64,0.1248,0.0,0,0,2,0,,,,,,,0.48642903566360474,1.0046758651733398,18.737895965576172,0.0009,,0.05
61,1132,0.439,0.0,20.0,0.0,0.0017633308889344335,0.2620636224746704,0.2547135353088379,-2.3559584617614746,-2.4726059436798096,0.11373655498027802,1.2575785149238072e-05,0.0019985309336334467,0.00579623319208622,4.500555038452148,64,0.0735,0.0,1,0,1,0,,,,,,,0.5494002103805542,1.079788088798523,22.338167190551758,0.00088,,0.05
62,1172,0.438,0.0,20.0,0.0,0.0030805848073214293,0.29182034730911255,0.2989022731781006,-2.30277156829834,-2.470747470855713,0.16586335003376007,9.19278863875661e-06,0.0033853170461952686,0.004206816200166941,4.803075313568115,64,0.2558,0.0,0,0,2,0,,,,,,,0.5144094824790955,1.0172885656356812,19.528636932373047,0.00085,,0.05
63,1212,0.437,0.0,20.0,0.0,0.0026869974099099636,0.2895123064517975,0.2867870330810547,-2.294910430908203,-2.477006435394287,0.17822957038879395,5.484487701323815e-05,0.0022918987087905407,0.007623142562806606,4.914738655090332,64,0.2723,0.0,0,0,2,0,,,,,,,0.5039955973625183,1.154453158378601,21.94247817993164,0.00083,,0.05
64,1232,0.436,0.0,20.0,0.0,0.002468121238052845,0.32730019092559814,0.33761000633239746,-2.325380563735962,-2.439054489135742,0.11104153096675873,3.511500108288601e-05,0.0020026538986712694,0.00519459368661046,4.792426586151123,64,0.0714,0.0,1,0,1,0,,,,,,,0.5089393854141235,1.1417384147644043,18.87905502319336,0.00081,,0.05
65,1232,0.435,0.0,0.0,0.0,0.0013769071083515882,0.276899516582489,0.28308579325675964,-2.3240349292755127,-2.4709739685058594,0.14375177025794983,2.295363628945779e-06,0.0018126302165910602,0.006369658280164003,4.611848831176758,64,,0.0,2,0,0,0,,,,,,,0.5357881188392639,1.148486852645874,22.14581871032715,0.00081,,0.05
66,1252,0.434,0.0,20.0,0.0,0.002836307045072317,0.28582948446273804,0.2826152443885803,-2.2004740238189697,-2.391385793685913,0.18738237023353577,2.0371153368614614e-06,0.0017717948649078608,0.007054241839796305,4.764173984527588,64,0.3931,0.0,1,0,1,0,,,,,,,0.5019518136978149,1.0904040336608887,21.495487213134766,0.0008,,0.05
67,1272,0.433,0.0,20.0,0.0,0.0037546902894973755,0.29485273361206055,0.28913944959640503,-2.286655902862549,-2.4777884483337402,0.18675494194030762,0.00043602666119113564,0.0026250139344483614,0.00788317620754242,4.721264362335205,64,0.0768,0.0,1,0,1,0,,,,,,,0.5248146057128906,1.1175661087036133,22.885995864868164,0.00079,,0.05
68,1272,0.432,0.0,0.0,0.0,0.0014347273390740156,0.27488604187965393,0.2828372120857239,-2.2434041500091553,-2.3936452865600586,0.14740028977394104,8.673997399455402e-06,0.0017433249158784747,0.005664317402988672,5.218436241149902,64,,0.0,2,0,0,0,,,,,,,0.4586901366710663,1.0425916910171509,20.46192169189453,0.00079,,0.05
69,1312,0.431,0.0,20.0,0.0,0.003260677447542548,0.3178805410861969,0.3092809319496155,-2.229205369949341,-2.4566173553466797,0.2243480682373047,5.83056362302159e-07,0.002615906298160553,0.006126674357801676,4.590703010559082,64,0.0992,0.0,0,0,2,0,,,,,,,0.5351288318634033,1.301285743713379,22.797216415405273,0.00076,,0.05
70,1332,0.43,0.0,20.0,0.0,0.0020776502788066864,0.2812071144580841,0.286401629447937,-2.266519546508789,-2.4576733112335205,0.18823882937431335,0.00019479879119899124,0.002692451002076268,0.0054402342066168785,4.663115978240967,64,0.0264,0.0,1,0,1,0,,,,,,,0.5270453095436096,1.1315441131591797,21.757625579833984,0.00075,,0.05
71,1332,0.429,0.0,0.0,0.0,0.0012560392497107387,0.29656416177749634,0.2861599326133728,-2.2918479442596436,-2.488109588623047,0.19404193758964539,0.0002024598215939477,0.0018150537507608533,0.004034682177007198,4.3157243728637695,64,,0.0,2,0,0,0,,,,,,,0.5765218734741211,1.17079758644104,22.675155639648438,0.00075,,0.05
72,1371,0.428,0.0,19.5,0.0,0.002595529891550541,0.3117784261703491,0.2976597547531128,-2.2755286693573,-2.4609546661376953,0.18227741122245789,1.8737055142992176e-06,0.003008903469890356,0.006293106358498335,4.715470790863037,64,0.1978,0.5,0,1,1,0,,,,,,,0.5218895077705383,1.1312439441680908,20.037925720214844,0.00073,,0.05
73,1410,0.427,0.0,19.5,0.0,0.0018520454177632928,0.26171427965164185,0.26721855998039246,-2.2779762744903564,-2.4457039833068848,0.1633545607328415,0.0003658529603853822,0.0024144991766661406,0.008014733903110027,4.929492473602295,64,0.3186,0.0,0,0,1,1,,,,,,,0.49613702297210693,1.068786859512329,20.00128936767578,0.00071,,0.05
74,1430,0.426,0.0,20.0,0.0,0.0027477021794766188,0.24771961569786072,0.24584899842739105,-2.3290345668792725,-2.4761900901794434,0.1438232958316803,7.845116488169879e-05,0.0026365448720753193,0.006507298443466425,5.300985336303711,64,0.0448,0.0,1,0,1,0,,,,,,,0.4671187996864319,1.0428459644317627,20.185970306396484,0.0007,,0.05
75,1470,0.425,0.0,20.0,0.0,0.0020757578313350677,0.2970564365386963,0.2900845408439636,-2.3438262939453125,-2.4715371131896973,0.12442125380039215,0.00023871456505730748,0.0027048003394156694,0.006101629231125116,5.334418296813965,64,0.0867,0.0,0,0,2,0,,,,,,,0.46331894397735596,1.0387086868286133,19.623329162597656,0.00068,,0.05
76,1490,0.424,0.0,20.0,0.0,0.0022471267729997635,0.2530256509780884,0.2622724175453186,-2.245565414428711,-2.432366371154785,0.18328937888145447,1.134355079557281e-05,0.0013647477608174086,0.007000217214226723,4.529386043548584,64,0.2634,0.0,1,0,1,0,,,,,,,0.5370190143585205,1.1888701915740967,22.17205047607422,0.00067,,0.05
77,1530,0.423,0.0,20.0,0.0,0.0028189285658299923,0.2973804771900177,0.29444584250450134,-2.298424005508423,-2.4811012744903564,0.1780809611082077,4.345145498518832e-05,0.002178061055019498,0.009105679579079151,4.947936534881592,64,0.0701,0.0,0,0,2,0,,,,,,,0.5014415979385376,1.0505282878875732,20.25963020324707,0.00065,,0.05
