file                , episode, scene, grasp_idx, bin_assigned, bin_realized, axis, pin_ok, steps, pos_err_m, rot_err_rad, reach, close_label, caption, all
train_regrasp_off.h5,     342,   199,         0,            0, 0           , +x  ,      1,    21,  0.004943, 0.000968   ,     1,           1,       1,   1
train_regrasp_off.h5,     343,   199,         1,            1, 1           , -x  ,      1,    21,  0.004567, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     344,   199,         2,            3, 3           , -y  ,      1,    21,  0.004533, 0.002277   ,     1,           1,       1,   1
train_regrasp_off.h5,     345,   199,         3,            5, 5           , -z  ,      1,    21,  0.004591, 0.000349   ,     1,           1,       1,   1
train_regrasp_off.h5,     346,   201,         0,            0, 0           , +x  ,      1,    11,  0.038413, 0.438193   ,     0,           0,       1,   0
train_regrasp_off.h5,     347,   202,         0,            0, 0           , +x  ,      1,    21,  0.004504, 0.000436   ,     1,           1,       1,   1
train_regrasp_off.h5,     348,   202,         1,            1, 1           , -x  ,      1,    21,  0.004516, 0.000547   ,     1,           1,       1,   1
train_regrasp_off.h5,     349,   203,         0,            0, 0           , +x  ,      1,    10,  0.069083, 0.914812   ,     0,           0,       1,   0
train_regrasp_off.h5,     350,   203,         1,            1, 1           , -x  ,      1,    21,  0.004526, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     351,   204,         0,            0, 0           , +x  ,      1,    10,  0.154364, 1.438639   ,     0,           0,       1,   0
train_regrasp_off.h5,     352,   204,         1,            1, 1           , -x  ,      1,    21,  0.004637, 0.000338   ,     1,           1,       1,   1
train_regrasp_off.h5,     353,   204,         2,            3, 3           , -y  ,      1,    21,  0.004563, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     354,   204,         3,            4, 4           , +z  ,      1,    19,  0.036009, 0.00103    ,     0,           0,       1,   0
train_regrasp_off.h5,     355,   204,         4,            5, 5           , -z  ,      1,    21,  0.004527, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     356,   205,         0,            0, 0           , +x  ,      1,    21,  0.004523, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     357,   205,         1,            1, 1           , -x  ,      1,    15,  0.054357, 0.391327   ,     0,           0,       1,   0
train_regrasp_off.h5,     358,   205,         2,            5, 5           , -z  ,      1,    18,  0.047392, 0.015791   ,     0,           0,       1,   0
train_regrasp_off.h5,     359,   206,         0,            0, 0           , +x  ,      1,    21,  0.004581, 9.7e-05    ,     1,           1,       1,   1
train_regrasp_off.h5,     360,   206,         1,            1, 1           , -x  ,      1,    21,  0.004509, 0.000681   ,     1,           1,       1,   1
train_regrasp_off.h5,     361,   206,         2,            2, 2           , +y  ,      1,    14,  0.090935, 0.371712   ,     0,           0,       1,   0
train_regrasp_off.h5,     362,   206,         3,            5, 5           , -z  ,      1,    20,  0.020504, 0.0        ,     0,           0,       1,   0
train_regrasp_off.h5,     363,   207,         0,            0, 0           , +x  ,      1,    21,  0.004535, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     364,   207,         1,            1, 1           , -x  ,      1,    18,  0.04731 , 0.016939   ,     0,           0,       1,   0
train_regrasp_off.h5,     365,   207,         2,            3, 3           , -y  ,      1,    21,  0.004609, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     366,   207,         3,            5, 5           , -z  ,      1,    21,  0.004514, 0.000739   ,     1,           1,       1,   1
train_regrasp_off.h5,     367,   208,         0,            0, 0           , +x  ,      1,    21,  0.004575, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     368,   208,         1,            1, 1           , -x  ,      1,    18,  0.049705, 0.012414   ,     0,           0,       1,   0
train_regrasp_off.h5,     369,   208,         2,            3, 3           , -y  ,      1,     9,  0.106707, 1.709492   ,     0,           0,       1,   0
train_regrasp_off.h5,     370,   209,         0,            1, 1           , -x  ,      1,    11,  0.227289, 1.282447   ,     0,           0,       1,   0
train_regrasp_off.h5,     371,   209,         1,            2, 2           , +y  ,      1,    21,  0.004552, 0.000478   ,     1,           1,       1,   1
train_regrasp_off.h5,     372,   209,         2,            3, 3           , -y  ,      1,    10,  0.18934 , 1.217572   ,     0,           0,       1,   0
train_regrasp_off.h5,     373,   210,         0,            0, 0           , +x  ,      1,    21,  0.004642, 0.000653   ,     1,           1,       1,   1
train_regrasp_off.h5,     374,   210,         1,            1, 1           , -x  ,      1,    14,  0.063786, 0.351511   ,     0,           0,       1,   0
train_regrasp_off.h5,     375,   210,         2,            5, 5           , -z  ,      1,    21,  0.004626, 0.000396   ,     1,           1,       1,   1
train_regrasp_off.h5,     376,   211,         0,            1, 1           , -x  ,      1,    20,  0.020662, 0.000372   ,     0,           0,       1,   0
train_regrasp_off.h5,     377,   211,         1,            2, 2           , +y  ,      1,    21,  0.004447, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     378,   211,         2,            5, 5           , -z  ,      1,    21,  0.004557, 0.000277   ,     1,           1,       1,   1
train_regrasp_off.h5,     379,   212,         0,            5, 5           , -z  ,      1,    21,  0.00454 , 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     380,   216,         0,            0, 0           , +x  ,      1,     8,  0.187177, 2.171263   ,     0,           0,       1,   0
train_regrasp_off.h5,     381,   216,         1,            3, 3           , -y  ,      1,    21,  0.004564, 0.00027    ,     1,           1,       1,   1
train_regrasp_off.h5,     382,   217,         0,            3, 3           , -y  ,      1,    15,  0.130675, 0.417879   ,     0,           0,       1,   0
train_regrasp_off.h5,     383,   218,         0,            1, 1           , -x  ,      1,    11,  0.199106, 1.0912     ,     0,           0,       1,   0
train_regrasp_off.h5,     384,   218,         1,            2, 2           , +y  ,      1,    10,  0.101818, 0.59906    ,     0,           0,       1,   0
train_regrasp_off.h5,     385,   219,         0,            0, 0           , +x  ,      1,    21,  0.00463 , 0.000454   ,     1,           1,       1,   1
train_regrasp_off.h5,     386,   220,         0,            1, 1           , -x  ,      1,    16,  0.069649, 0.148203   ,     0,           0,       1,   0
train_regrasp_off.h5,     387,   221,         0,            1, 1           , -x  ,      1,    10,  0.114388, 1.001134   ,     0,           0,       1,   0
train_regrasp_off.h5,     388,   222,         0,            1, 1           , -x  ,      1,    21,  0.004674, 0.000523   ,     1,           1,       1,   1
train_regrasp_off.h5,     389,   223,         0,            2, 2           , +y  ,      1,    21,  0.004555, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     390,   224,         0,            3, 3           , -y  ,      1,     8,  0.114363, 1.072903   ,     0,           0,       1,   0
train_regrasp_off.h5,     391,   225,         0,            2, 2           , +y  ,      1,    21,  0.004555, 0.000162   ,     1,           1,       1,   1
train_regrasp_off.h5,     392,   225,         1,            5, 5           , -z  ,      1,    21,  0.004545, 0.000572   ,     1,           1,       1,   1
train_regrasp_off.h5,     393,   226,         0,            1, 1           , -x  ,      1,    21,  0.004564, 0.000312   ,     1,           1,       1,   1
train_regrasp_off.h5,     394,   226,         1,            5, 5           , -z  ,      1,    18,  0.046421, 0.015213   ,     0,           0,       1,   0
train_regrasp_off.h5,     395,   228,         0,            3, 3           , -y  ,      1,    17,  0.054279, 0.085921   ,     0,           0,       1,   0
train_regrasp_off.h5,     396,   229,         0,            2, 2           , +y  ,      1,    21,  0.004614, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     397,   230,         0,            1, 1           , -x  ,      1,    21,  0.004389, 0.000555   ,     1,           1,       1,   1
train_regrasp_off.h5,     398,   230,         1,            2, 2           , +y  ,      1,    19,  0.035666, 0.002234   ,     0,           0,       1,   0
train_regrasp_off.h5,     399,   231,         0,            0, 0           , +x  ,      1,    21,  0.004614, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     400,   231,         1,            1, 1           , -x  ,      1,    21,  0.004579, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     401,   231,         2,            2, 2           , +y  ,      1,    21,  0.004568, 7.4e-05    ,     1,           1,       1,   1
train_regrasp_off.h5,     402,   231,         3,            5, 5           , -z  ,      1,    21,  0.004514, 0.000156   ,     1,           1,       1,   1
train_regrasp_off.h5,     403,   232,         0,            1, 1           , -x  ,      1,    19,  0.035651, 0.005027   ,     0,           0,       1,   0
train_regrasp_off.h5,     404,   232,         1,            2, -1          , +y  ,      1,    21,  0.00459 , 0.000318   ,     1,           1,       0,   0
train_regrasp_off.h5,     405,   232,         2,            5, 5           , -z  ,      1,    21,  0.004583, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     406,   233,         0,            0, 0           , +x  ,      1,    21,  0.00458 , 0.000115   ,     1,           1,       1,   1
train_regrasp_off.h5,     407,   233,         1,            1, 1           , -x  ,      1,    21,  0.004712, 0.000716   ,     1,           1,       1,   1
train_regrasp_off.h5,     408,   233,         2,            2, 2           , +y  ,      1,    21,  0.004513, 0.000846   ,     1,           1,       1,   1
train_regrasp_off.h5,     409,   233,         3,            3, 3           , -y  ,      1,    21,  0.004716, 0.000795   ,     1,           1,       1,   1
train_regrasp_off.h5,     410,   233,         4,            5, 5           , -z  ,      1,    21,  0.00459 , 0.00047    ,     1,           1,       1,   1
train_regrasp_off.h5,     411,   234,         0,            2, 2           , +y  ,      1,    21,  0.004599, 0.000181   ,     1,           1,       1,   1
train_regrasp_off.h5,     412,   235,         0,            1, 1           , -x  ,      1,    21,  0.004576, 0.000417   ,     1,           1,       1,   1
train_regrasp_off.h5,     413,   235,         1,            2, 2           , +y  ,      1,    21,  0.004611, 0.00055    ,     1,           1,       1,   1
train_regrasp_off.h5,     414,   235,         2,            3, 3           , -y  ,      1,    11,  0.105378, 1.174678   ,     0,           0,       1,   0
train_regrasp_off.h5,     415,   235,         3,            5, 5           , -z  ,      1,    21,  0.004609, 0.000484   ,     1,           1,       1,   1
train_regrasp_off.h5,     416,   236,         0,            0, -1          , +x  ,      1,    21,  0.004613, 0.00041    ,     1,           1,       0,   0
train_regrasp_off.h5,     417,   236,         1,            2, 2           , +y  ,      1,    21,  0.004581, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     418,   236,         2,            3, 3           , -y  ,      1,    18,  0.048035, 0.012348   ,     0,           0,       1,   0
train_regrasp_off.h5,     419,   237,         0,            1, 1           , -x  ,      1,    14,  0.180639, 0.558727   ,     0,           0,       1,   0
train_regrasp_off.h5,     420,   237,         1,            2, 2           , +y  ,      1,    21,  0.004652, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     421,   237,         2,            3, 3           , -y  ,      1,    21,  0.004505, 0.000427   ,     1,           1,       1,   1
train_regrasp_off.h5,     422,   237,         3,            5, 5           , -z  ,      1,    21,  0.004528, 0.000308   ,     1,           1,       1,   1
train_regrasp_off.h5,     423,   238,         0,            1, 1           , -x  ,      1,    21,  0.004575, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     424,   238,         1,            2, 2           , +y  ,      1,    21,  0.004584, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     425,   238,         2,            4, 4           , +z  ,      1,    21,  0.004527, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     426,   238,         3,            5, 5           , -z  ,      1,    21,  0.004548, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     427,   239,         0,            1, 1           , -x  ,      1,    11,  0.219572, 1.310928   ,     0,           0,       1,   0
train_regrasp_off.h5,     428,   239,         1,            2, 2           , +y  ,      1,    21,  0.00458 , 0.000331   ,     1,           1,       1,   1
train_regrasp_off.h5,     429,   239,         2,            5, 5           , -z  ,      1,    21,  0.004496, 0.000445   ,     1,           1,       1,   1
train_regrasp_off.h5,     430,   240,         0,            1, 1           , -x  ,      1,    16,  0.063857, 0.182152   ,     0,           0,       1,   0
train_regrasp_off.h5,     431,   240,         1,            2, 2           , +y  ,      1,    21,  0.004574, 0.000641   ,     1,           1,       1,   1
train_regrasp_off.h5,     432,   240,         2,            3, 3           , -y  ,      1,    21,  0.004483, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     433,   240,         3,            5, 5           , -z  ,      1,    21,  0.00448 , 0.000977   ,     1,           1,       1,   1
train_regrasp_off.h5,     434,   241,         0,            1, 1           , -x  ,      1,    18,  0.04823 , 0.009328   ,     0,           0,       1,   0
train_regrasp_off.h5,     435,   241,         1,            3, 3           , -y  ,      1,    21,  0.004595, 0.000119   ,     1,           1,       1,   1
train_regrasp_off.h5,     436,   241,         2,            5, 5           , -z  ,      1,    21,  0.004351, 0.001267   ,     1,           1,       1,   1
train_regrasp_off.h5,     437,   242,         0,            1, 1           , -x  ,      1,     9,  0.180826, 1.523698   ,     0,           0,       1,   0
train_regrasp_off.h5,     438,   242,         1,            2, 2           , +y  ,      1,    21,  0.004511, 5.9e-05    ,     1,           1,       1,   1
train_regrasp_off.h5,     439,   242,         2,            3, 3           , -y  ,      1,    21,  0.004547, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     440,   242,         3,            5, 5           , -z  ,      1,    21,  0.004658, 0.000851   ,     1,           1,       1,   1
train_regrasp_off.h5,     441,   243,         0,            1, 1           , -x  ,      1,     8,  0.179153, 1.754089   ,     0,           0,       1,   0
train_regrasp_off.h5,     442,   243,         1,            2, 2           , +y  ,      1,    21,  0.00461 , 0.000143   ,     1,           1,       1,   1
train_regrasp_off.h5,     443,   243,         2,            3, 3           , -y  ,      1,    21,  0.004519, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     444,   243,         3,            5, 5           , -z  ,      1,    10,  0.250079, 1.660243   ,     0,           0,       1,   0
train_regrasp_off.h5,     445,   244,         0,            1, 1           , -x  ,      1,    21,  0.004597, 0.000434   ,     1,           1,       1,   1
train_regrasp_off.h5,     446,   245,         0,            1, 1           , -x  ,      1,    21,  0.004589, 0.000374   ,     1,           1,       1,   1
train_regrasp_off.h5,     447,   246,         0,            1, 1           , -x  ,      1,    21,  0.004708, 0.000515   ,     1,           1,       1,   1
train_regrasp_off.h5,     448,   247,         0,            0, 0           , +x  ,      1,    21,  0.004467, 0.00065    ,     1,           1,       1,   1
train_regrasp_off.h5,     449,   248,         0,            0, 0           , +x  ,      1,    21,  0.004561, 0.00024    ,     1,           1,       1,   1
train_regrasp_off.h5,     450,   248,         1,            1, 1           , -x  ,      1,    21,  0.004687, 0.000209   ,     1,           1,       1,   1
train_regrasp_off.h5,     451,   248,         2,            2, 2           , +y  ,      1,    16,  0.048617, 0.160913   ,     0,           0,       1,   0
train_regrasp_off.h5,     452,   249,         0,            0, 0           , +x  ,      1,    11,  0.147665, 1.308085   ,     0,           0,       1,   0
train_regrasp_off.h5,     453,   249,         1,            1, 1           , -x  ,      1,    21,  0.004534, 0.000336   ,     1,           1,       1,   1
train_regrasp_off.h5,     454,   249,         2,            5, 5           , -z  ,      1,    21,  0.004598, 0.000328   ,     1,           1,       1,   1
train_regrasp_off.h5,     455,   250,         0,            0, 0           , +x  ,      1,    21,  0.004526, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     456,   250,         1,            4, 4           , +z  ,      1,    21,  0.004555, 0.000568   ,     1,           1,       1,   1
train_regrasp_off.h5,     457,   250,         2,            5, 5           , -z  ,      1,    21,  0.004542, 0.00032    ,     1,           1,       1,   1
train_regrasp_off.h5,     458,   251,         0,            0, 0           , +x  ,      1,    16,  0.007931, 0.425477   ,     0,           0,       1,   0
train_regrasp_off.h5,     459,   251,         1,            3, 3           , -y  ,      1,    14,  0.154347, 0.575013   ,     0,           0,       1,   0
train_regrasp_off.h5,     460,   251,         2,            4, 4           , +z  ,      1,    21,  0.004608, 0.000118   ,     1,           1,       1,   1
train_regrasp_off.h5,     461,   252,         0,            1, 1           , -x  ,      1,    14,  0.098776, 0.316734   ,     0,           0,       1,   0
train_regrasp_off.h5,     462,   253,         0,            0, 0           , +x  ,      1,    21,  0.00452 , 0.000533   ,     1,           1,       1,   1
train_regrasp_off.h5,     463,   253,         1,            5, 5           , -z  ,      1,    21,  0.004577, 0.000342   ,     1,           1,       1,   1
train_regrasp_off.h5,     464,   255,         0,            0, 0           , +x  ,      1,    21,  0.004615, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     465,   255,         1,            5, 5           , -z  ,      1,    21,  0.004542, 0.000541   ,     1,           1,       1,   1
train_regrasp_off.h5,     466,   256,         0,            4, 4           , +z  ,      1,    21,  0.00459 , 0.000256   ,     1,           1,       1,   1
train_regrasp_off.h5,     467,   257,         0,            4, 4           , +z  ,      1,    21,  0.0046  , 0.000363   ,     1,           1,       1,   1
train_regrasp_off.h5,     468,   258,         0,            4, 4           , +z  ,      1,    21,  0.004609, 0.000591   ,     1,           1,       1,   1
train_regrasp_off.h5,     469,   259,         0,            0, 0           , +x  ,      1,    21,  0.004579, 0.000244   ,     1,           1,       1,   1
train_regrasp_off.h5,     470,   259,         1,            1, 1           , -x  ,      1,    21,  0.004626, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     471,   264,         0,            0, 0           , +x  ,      1,    21,  0.004592, 0.000181   ,     1,           1,       1,   1
train_regrasp_off.h5,     472,   264,         1,            1, 1           , -x  ,      1,    11,  0.180609, 0.976468   ,     0,           0,       1,   0
train_regrasp_off.h5,     473,   264,         2,            2, 2           , +y  ,      1,    21,  0.004546, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     474,   264,         3,            3, 3           , -y  ,      1,    21,  0.004556, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     475,   264,         4,            5, 5           , -z  ,      1,    21,  0.004344, 0.000749   ,     1,           1,       1,   1
train_regrasp_off.h5,     476,   265,         0,            0, 0           , +x  ,      1,    21,  0.004661, 0.000203   ,     1,           1,       1,   1
train_regrasp_off.h5,     477,   265,         1,            2, 2           , +y  ,      1,    21,  0.004516, 0.00184    ,     1,           1,       1,   1
train_regrasp_off.h5,     478,   266,         0,            2, 2           , +y  ,      1,    21,  0.004546, 0.000274   ,     1,           1,       1,   1
train_regrasp_off.h5,     479,   266,         1,            3, 3           , -y  ,      1,    21,  0.004545, 0.000329   ,     1,           1,       1,   1
train_regrasp_off.h5,     480,   266,         2,            4, 4           , +z  ,      1,     9,  0.049118, 1.631199   ,     0,           0,       1,   0
train_regrasp_off.h5,     481,   266,         3,            5, 5           , -z  ,      1,    21,  0.004575, 0.000282   ,     1,           1,       1,   1
train_regrasp_off.h5,     482,   267,         0,            0, 0           , +x  ,      1,    21,  0.004648, 0.000508   ,     1,           1,       1,   1
train_regrasp_off.h5,     483,   267,         1,            1, 1           , -x  ,      1,    11,  0.356199, 1.423308   ,     0,           0,       1,   0
train_regrasp_off.h5,     484,   267,         2,            3, 3           , -y  ,      1,    21,  0.004549, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     485,   267,         3,            5, 5           , -z  ,      1,    18,  0.046705, 0.01498    ,     0,           0,       1,   0
train_regrasp_off.h5,     486,   268,         0,            0, 0           , +x  ,      1,    12,  0.299557, 1.175091   ,     0,           0,       1,   0
train_regrasp_off.h5,     487,   268,         1,            1, 1           , -x  ,      1,    15,  0.167293, 0.515403   ,     0,           0,       1,   0
train_regrasp_off.h5,     488,   269,         0,            0, 0           , +x  ,      1,    21,  0.004616, 0.000506   ,     1,           1,       1,   1
train_regrasp_off.h5,     489,   269,         1,            4, 4           , +z  ,      1,    14,  0.147808, 0.76566    ,     0,           0,       1,   0
train_regrasp_off.h5,     490,   269,         2,            5, 5           , -z  ,      1,    17,  0.091761, 0.171201   ,     0,           0,       1,   0
train_regrasp_off.h5,     491,   270,         0,            0, 0           , +x  ,      1,    21,  0.004517, 0.000372   ,     1,           1,       1,   1
train_regrasp_off.h5,     492,   270,         1,            2, 2           , +y  ,      1,    18,  0.07854 , 0.147082   ,     0,           0,       1,   0
train_regrasp_off.h5,     493,   271,         0,            0, 0           , +x  ,      1,    21,  0.004582, 0.000103   ,     1,           1,       1,   1
train_regrasp_off.h5,     494,   271,         1,            2, 2           , +y  ,      1,    13,  0.114544, 0.886588   ,     0,           0,       1,   0
train_regrasp_off.h5,     495,   271,         2,            3, 3           , -y  ,      1,    12,  0.10203 , 0.782595   ,     0,           0,       1,   0
train_regrasp_off.h5,     496,   273,         0,            3, 3           , -y  ,      1,    21,  0.004617, 0.000466   ,     1,           1,       1,   1
train_regrasp_off.h5,     497,   276,         0,            1, 1           , -x  ,      1,    21,  0.004706, 0.000764   ,     1,           1,       1,   1
train_regrasp_off.h5,     498,   276,         1,            2, 2           , +y  ,      1,    21,  0.004569, 0.00034    ,     1,           1,       1,   1
train_regrasp_off.h5,     499,   276,         2,            5, 5           , -z  ,      1,    21,  0.004509, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     500,   277,         0,            0, 0           , +x  ,      1,     9,  0.262775, 1.935809   ,     0,           0,       1,   0
train_regrasp_off.h5,     501,   277,         1,            1, 1           , -x  ,      1,    21,  0.004581, 0.000483   ,     1,           1,       1,   1
train_regrasp_off.h5,     502,   277,         2,            5, 5           , -z  ,      1,    21,  0.004669, 0.000908   ,     1,           1,       1,   1
train_regrasp_off.h5,     503,   278,         0,            1, 1           , -x  ,      1,    21,  0.004575, 0.000463   ,     1,           1,       1,   1
train_regrasp_off.h5,     504,   278,         1,            4, 4           , +z  ,      1,    21,  0.004613, 0.000262   ,     1,           1,       1,   1
train_regrasp_off.h5,     505,   279,         0,            1, 1           , -x  ,      1,    16,  0.100587, 0.374368   ,     0,           0,       1,   0
train_regrasp_off.h5,     506,   279,         1,            2, 2           , +y  ,      1,    21,  0.004516, 0.000171   ,     1,           1,       1,   1
train_regrasp_off.h5,     507,   279,         2,            4, 4           , +z  ,      1,    14,  0.228619, 0.869501   ,     0,           0,       1,   0
train_regrasp_off.h5,     508,   279,         3,            5, 5           , -z  ,      1,    16,  0.037193, 0.131398   ,     0,           0,       1,   0
train_regrasp_off.h5,     509,   280,         0,            0, -1          , +x  ,      1,    21,  0.004578, 0.000498   ,     1,           1,       0,   0
train_regrasp_off.h5,     510,   280,         1,            5, 5           , -z  ,      1,    21,  0.004561, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     511,   281,         0,            0, 0           , +x  ,      1,    21,  0.004534, 0.000362   ,     1,           1,       1,   1
train_regrasp_off.h5,     512,   281,         1,            1, 1           , -x  ,      1,    21,  0.004595, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     513,   281,         2,            3, 3           , -y  ,      1,    21,  0.00458 , 0.000168   ,     1,           1,       1,   1
train_regrasp_off.h5,     514,   281,         3,            4, 4           , +z  ,      1,    10,  0.17303 , 0.699279   ,     0,           0,       1,   0
train_regrasp_off.h5,     515,   282,         0,            2, 2           , +y  ,      1,    18,  0.052928, 0.004156   ,     0,           0,       1,   0
train_regrasp_off.h5,     516,   283,         0,            0, 0           , +x  ,      1,    17,  0.036564, 0.063042   ,     0,           0,       1,   0
train_regrasp_off.h5,     517,   283,         1,            1, 1           , -x  ,      1,    10,  0.234385, 1.025259   ,     0,           0,       1,   0
train_regrasp_off.h5,     518,   283,         2,            2, 2           , +y  ,      1,    17,  0.046387, 0.076896   ,     0,           0,       1,   0
train_regrasp_off.h5,     519,   286,         0,            5, 5           , -z  ,      1,    21,  0.004613, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     520,   287,         0,            5, 5           , -z  ,      1,    21,  0.004567, 0.000387   ,     1,           1,       1,   1
train_regrasp_off.h5,     521,   288,         0,            0, 0           , +x  ,      1,    11,  0.17653 , 0.980109   ,     0,           0,       1,   0
train_regrasp_off.h5,     522,   288,         1,            1, 1           , -x  ,      1,    21,  0.004633, 0.000321   ,     1,           1,       1,   1
train_regrasp_off.h5,     523,   288,         2,            2, 2           , +y  ,      1,    21,  0.004604, 0.000287   ,     1,           1,       1,   1
train_regrasp_off.h5,     524,   288,         3,            4, 4           , +z  ,      1,    21,  0.004753, 0.000516   ,     1,           1,       1,   1
train_regrasp_off.h5,     525,   289,         0,            0, 0           , +x  ,      1,    21,  0.004634, 0.000477   ,     1,           1,       1,   1
train_regrasp_off.h5,     526,   289,         1,            1, 1           , -x  ,      1,    21,  0.004518, 0.000259   ,     1,           1,       1,   1
train_regrasp_off.h5,     527,   289,         2,            4, 4           , +z  ,      1,     9,  0.095333, 1.07561    ,     0,           0,       1,   0
train_regrasp_off.h5,     528,   289,         3,            5, 5           , -z  ,      1,    21,  0.004704, 0.000119   ,     1,           1,       1,   1
train_regrasp_off.h5,     529,   290,         0,            0, 0           , +x  ,      1,    21,  0.004596, 0.000559   ,     1,           1,       1,   1
train_regrasp_off.h5,     530,   290,         1,            4, 4           , +z  ,      1,    21,  0.004685, 0.00045    ,     1,           1,       1,   1
train_regrasp_off.h5,     531,   291,         0,            1, 1           , -x  ,      1,    19,  0.039159, 0.008307   ,     0,           0,       1,   0
train_regrasp_off.h5,     532,   291,         1,            5, 5           , -z  ,      1,    13,  0.201082, 1.069282   ,     0,           0,       1,   0
train_regrasp_off.h5,     533,   292,         0,            3, 3           , -y  ,      1,    15,  0.076002, 0.373135   ,     0,           0,       1,   0
train_regrasp_off.h5,     534,   294,         0,            0, 4           , +x  ,      1,    21,  0.00446 , 0.0        ,     1,           1,       0,   0
train_regrasp_off.h5,     535,   294,         1,            4, 4           , +z  ,      1,    21,  0.004249, 0.002555   ,     1,           1,       1,   1
train_regrasp_off.h5,     536,   295,         0,            2, 2           , +y  ,      1,    21,  0.004581, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     537,   295,         1,            5, 5           , -z  ,      1,    21,  0.004584, 0.000203   ,     1,           1,       1,   1
train_regrasp_off.h5,     538,   297,         0,            3, 3           , -y  ,      1,    21,  0.004525, 0.000345   ,     1,           1,       1,   1
train_regrasp_off.h5,     539,   298,         0,            1, -1          , -x  ,      1,    16,  0.047653, 0.273676   ,     0,           0,       0,   0
train_regrasp_off.h5,     540,   298,         1,            5, 5           , -z  ,      1,    21,  0.004548, 0.000271   ,     1,           1,       1,   1
train_regrasp_off.h5,     541,   299,         0,            4, 4           , +z  ,      1,    21,  0.004814, 0.000614   ,     1,           1,       1,   1
train_regrasp_off.h5,     542,   300,         0,            4, 4           , +z  ,      1,    14,  0.069467, 0.793074   ,     0,           0,       1,   0
train_regrasp_off.h5,     543,   300,         1,            5, 5           , -z  ,      1,    21,  0.004541, 0.00037    ,     1,           1,       1,   1
train_regrasp_off.h5,     544,   301,         0,            1, 1           , -x  ,      1,    12,  0.167426, 0.961386   ,     0,           0,       1,   0
train_regrasp_off.h5,     545,   303,         0,            2, 2           , +y  ,      1,    21,  0.004542, 0.000304   ,     1,           1,       1,   1
train_regrasp_off.h5,     546,   304,         0,            0, 0           , +x  ,      1,    21,  0.004563, 0.000219   ,     1,           1,       1,   1
train_regrasp_off.h5,     547,   304,         1,            1, 2           , -x  ,      1,    21,  0.004591, 0.0        ,     1,           1,       0,   0
train_regrasp_off.h5,     548,   304,         2,            2, 2           , +y  ,      1,    21,  0.004576, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     549,   305,         0,            0, 0           , +x  ,      1,    21,  0.004574, 0.000374   ,     1,           1,       1,   1
train_regrasp_off.h5,     550,   305,         1,            2, 2           , +y  ,      1,    21,  0.004521, 0.000502   ,     1,           1,       1,   1
train_regrasp_off.h5,     551,   305,         2,            5, 5           , -z  ,      1,    21,  0.004517, 0.000352   ,     1,           1,       1,   1
train_regrasp_off.h5,     552,   306,         0,            0, 0           , +x  ,      1,    19,  0.036848, 0.001658   ,     0,           0,       1,   0
train_regrasp_off.h5,     553,   306,         1,            4, 4           , +z  ,      1,    21,  0.004628, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     554,   306,         2,            5, 5           , -z  ,      1,    21,  0.004568, 0.000376   ,     1,           1,       1,   1
train_regrasp_off.h5,     555,   307,         0,            1, 1           , -x  ,      1,    21,  0.004576, 0.00042    ,     1,           1,       1,   1
